type,latitude,longitude,altitude (m),slope (%),distance (km),distance_interval (m),color,width,opacity,name,desc
T,42.036842080,-101.303361542,1046.6,2.2,564.216,118.69,,,,,
T,42.036647620,-101.305159545,1044.8,-1.2,564.366,150.44,,,,,
T,42.036528429,-101.306239050,1046.7,2.0,564.457,90.36,,,,,
T,42.035558978,-101.315141805,1050.0,0.4,565.202,745.01,,,,,
T,42.035408439,-101.316566644,1050.1,0.1,565.321,119.16,,,,,
T,42.034789855,-101.322267344,1055.1,1.1,565.798,477.02,,,,,
T,42.034674352,-101.323316172,1056.2,1.2,565.886,87.79,,,,,
T,42.034164397,-101.327975756,1052.8,-0.9,566.276,389.98,,,,,
T,42.034047553,-101.329047885,1052.1,-0.8,566.365,89.72,,,,,
T,42.033933895,-101.330113309,1050.3,-2.1,566.454,89.12,,,,,
T,42.033896763,-101.330468534,1050.2,-0.3,566.484,29.70,,,,,
T,42.032949776,-101.337901102,1048.6,-0.2,567.109,624.40,,,,,
T,42.032212503,-101.343210451,1053.8,1.1,567.556,447.22,,,,,
T,42.031579251,-101.347810943,1053.2,-0.2,567.943,387.40,,,,,
T,42.031477662,-101.349974647,1052.7,-0.2,568.123,179.53,,,,,
T,42.031879574,-101.352072973,1054.0,0.7,568.302,179.40,,,,,
T,42.032840475,-101.354237767,1054.2,0.1,568.511,208.63,,,,,
T,42.035352029,-101.359782983,1054.4,0.0,569.048,537.28,,,,,
T,42.036433294,-101.362658562,1056.3,0.7,569.315,266.68,,,,,
T,42.036555251,-101.362979589,1056.5,0.7,569.345,29.83,,,,,
T,42.038451405,-101.368555818,1059.9,0.7,569.852,507.49,,,,,
T,42.039068984,-101.372048138,1058.7,-0.4,570.149,297.19,,,,,
T,42.039220110,-101.375625366,1059.1,0.2,570.446,296.67,,,,,
T,42.038949374,-101.382833719,1060.0,0.1,571.043,597.61,,,,,
T,42.038530363,-101.391088217,1061.8,0.3,571.729,685.06,,,,,
T,42.038379824,-101.392138973,1062.3,0.5,571.817,88.60,,,,,
T,42.038318636,-101.392489588,1063.0,2.3,571.847,29.82,,,,,
T,42.037936840,-101.394243082,1063.6,0.4,571.998,151.26,,,,,
T,42.036612500,-101.398573760,1061.1,-0.6,572.386,387.59,,,,,
T,42.035138123,-101.403215993,1065.2,1.0,572.804,417.83,,,,,
T,42.034410071,-101.405527890,1069.8,2.2,573.011,207.82,,,,,
T,42.034199350,-101.406190814,1071.8,3.3,573.071,59.68,,,,,
T,42.033150187,-101.409509713,1074.9,1.0,573.370,298.51,,,,,
T,42.033043653,-101.409842726,1073.9,-3.1,573.400,30.01,,,,,
T,42.032517437,-101.411527153,1069.7,-2.8,573.551,151.24,,,,,
T,42.032419536,-101.411864944,1069.1,-1.8,573.581,30.01,,,,,
T,42.031677654,-101.415289789,1066.1,-1.0,573.876,295.34,,,,,
T,42.031367775,-101.418853607,1071.4,1.8,574.173,297.12,,,,,
T,42.031357968,-101.419571014,1070.9,-0.7,574.233,59.42,,,,,
T,42.031396106,-101.421008091,1070.0,-0.8,574.352,119.08,,,,,
T,42.031848896,-101.424932666,1069.2,-0.2,574.681,328.86,,,,,
T,42.033038288,-101.431592424,1071.1,0.3,575.248,567.09,,,,,
T,42.033289326,-101.432988346,1071.2,0.1,575.367,118.91,,,,,
T,42.033796599,-101.435795445,1071.3,0.0,575.606,239.18,,,,,
T,42.034681058,-101.440703720,1072.3,0.2,576.024,418.14,,,,,
T,42.034993451,-101.442444976,1076.8,3.1,576.172,148.30,,,,,
T,42.036057366,-101.448400486,1080.8,0.8,576.679,507.11,,,,,
T,42.036548210,-101.451220494,1078.2,-1.1,576.919,239.79,,,,,
T,42.037295792,-101.456515426,1079.1,0.2,577.365,446.23,,,,,
T,42.037391597,-101.459750589,1079.5,0.2,577.634,268.09,,,,,
T,42.037840113,-101.462561544,1081.3,0.7,577.872,238.02,,,,,
T,42.038013032,-101.463242155,1082.3,1.8,577.931,59.54,,,,,
T,42.038501026,-101.465670392,1081.1,-0.6,578.139,208.24,,,,,
T,42.038794979,-101.468534488,1081.2,0.0,578.379,239.39,,,,,
T,42.039195886,-101.472820323,1081.6,0.1,578.736,357.65,,,,,
T,42.039999375,-101.481025619,1084.3,0.4,579.422,685.23,,,,,
T,42.040932532,-101.490674447,1086.1,0.2,580.227,805.60,,,,,
T,42.041034373,-101.491747247,1088.0,2.1,580.317,89.54,,,,,
T,42.041174518,-101.494615870,1093.0,2.1,580.555,238.02,,,,,
T,42.041169573,-101.496764738,1094.6,0.9,580.733,177.92,,,,,
T,42.041082988,-101.499652723,1095.8,0.5,580.972,239.31,,,,,
T,42.041029427,-101.500367448,1094.2,-2.7,581.031,59.48,,,,,
T,42.040826250,-101.502521513,1096.5,1.3,581.211,179.77,,,,,
T,42.040792806,-101.502881767,1096.2,-1.2,581.241,30.06,,,,,
T,42.040643944,-101.505376389,1095.6,-0.3,581.449,207.21,,,,,
T,42.040623659,-101.506091617,1095.7,0.3,581.508,59.26,,,,,
T,42.040521568,-101.509697596,1100.0,1.4,581.807,298.78,,,,,
T,42.040374717,-101.515097888,1100.6,0.1,582.254,447.43,,,,,
T,42.040353175,-101.515818732,1100.7,0.2,582.314,59.73,,,,,
T,42.040256113,-101.519175014,1102.2,0.5,582.592,278.10,,,,,
T,42.040223507,-101.521294545,1100.4,-1.0,582.767,175.53,,,,,
T,42.040185621,-101.523923110,1097.1,-1.5,582.985,217.68,,,,,
T,42.040165504,-101.524999011,1096.6,-0.6,583.074,89.11,,,,,
T,42.039996106,-101.528662657,1096.7,0.1,583.378,303.93,,,,,
T,42.039556224,-101.531481659,1097.2,0.2,583.617,238.47,,,,,
T,42.039147941,-101.532410793,1098.4,1.4,583.706,89.30,,,,,
T,42.039016010,-101.532638362,1098.0,-1.7,583.730,23.87,,,,,
T,42.037945222,-101.533866730,1098.8,0.5,583.886,156.50,,,,,
T,42.036515018,-101.534760073,1097.5,-0.7,584.061,175.24,,,,,
T,42.032073112,-101.537401630,1097.4,-0.0,584.601,539.69,,,,,
T,42.029016986,-101.539633228,1097.4,0.0,584.988,386.50,,,,,
T,42.028016774,-101.541311201,1097.3,-0.1,585.166,177.91,,,,,
T,42.027451666,-101.543335263,1096.9,-0.3,585.345,178.99,,,,,
T,42.027373631,-101.545489412,1097.4,0.3,585.523,178.61,,,,,
T,42.027409924,-101.545847654,1097.5,0.4,585.553,29.94,,,,,
T,42.027671188,-101.547622355,1100.4,1.9,585.703,149.81,,,,,
T,42.028864268,-101.555429678,1097.3,-0.5,586.363,660.00,,,,,
T,42.029396687,-101.558948485,1099.8,0.8,586.660,297.34,,,,,
T,42.030275110,-101.564234951,1099.3,-0.1,587.109,448.52,,,,,
T,42.031141967,-101.569502391,1102.6,0.7,587.555,446.70,,,,,
T,42.031200640,-101.569854263,1102.8,0.7,587.585,29.86,,,,,
T,42.031497359,-101.572693214,1104.9,0.9,587.823,237.39,,,,,
T,42.031188654,-101.574809812,1105.1,0.1,588.001,178.60,,,,,
T,42.030409556,-101.576696243,1105.3,0.1,588.180,178.58,,,,,
T,42.029246483,-101.578197777,1103.6,-1.0,588.359,179.31,,,,,
T,42.028565202,-101.578784511,1103.3,-0.3,588.449,89.93,,,,,
T,42.025833875,-101.581048714,1104.8,0.4,588.806,356.65,,,,,
T,42.025214285,-101.581722871,1114.0,10.5,588.894,88.62,,,,,
T,42.024526130,-101.582827605,1112.2,-1.6,589.014,119.22,,,,,
T,42.024384141,-101.583136143,1111.8,-1.2,589.044,30.03,,,,,
T,42.023789696,-101.585161546,1106.6,-2.9,589.224,180.27,,,,,
T,42.023666147,-101.587322988,1102.3,-2.3,589.403,179.54,,,,,
T,42.024057834,-101.589411506,1103.4,0.6,589.582,178.36,,,,,
T,42.025352418,-101.593771186,1106.9,0.9,589.970,388.64,,,,,
T,42.025691466,-101.596236471,1107.4,0.3,590.178,207.61,,,,,
T,42.025492061,-101.599467359,1108.0,0.2,590.447,268.49,,,,,
T,42.025226606,-101.603049198,1108.1,0.0,590.745,298.10,,,,,
T,42.024695361,-101.610211367,1113.7,0.9,591.341,596.09,,,,,
T,42.024620762,-101.611273689,1114.7,1.1,591.429,88.37,,,,,
T,42.024530740,-101.612336012,1117.7,3.4,591.518,88.55,,,,,
T,42.024374586,-101.613395065,1124.5,7.5,591.607,89.41,,,,,
T,42.024133522,-101.614427715,1127.4,3.3,591.697,89.62,,,,,
T,42.023810064,-101.615417451,1132.0,5.1,591.786,89.50,,,,,
T,42.023417624,-101.616362762,1132.5,0.5,591.876,89.61,,,,,
T,42.022232255,-101.618346255,1131.7,-0.4,592.086,210.53,,,,,
T,42.021677876,-101.619143207,1126.1,-6.1,592.177,90.27,,,,,
T,42.021307731,-101.619672272,1122.9,-5.4,592.237,60.09,,,,,
T,42.020942867,-101.620204942,1120.1,-4.6,592.297,59.91,,,,,
T,42.020578338,-101.620738199,1117.5,-4.3,592.357,59.92,,,,,
T,42.020215820,-101.621272964,1116.4,-1.9,592.416,59.86,,,,,
T,42.019014694,-101.623628279,1113.1,-1.4,592.653,236.34,,,,,
T,42.018170217,-101.626656493,1114.9,0.7,592.921,267.78,,,,,
T,42.017546436,-101.629035194,1115.1,0.1,593.129,208.85,,,,,
T,42.016744958,-101.632110262,1114.9,-0.1,593.399,269.81,,,,,
T,42.015164969,-101.638228968,1117.4,0.5,593.936,536.34,,,,,
T,42.012589127,-101.648085918,1115.6,-0.2,594.801,865.16,,,,,
T,42.011656137,-101.652574176,1117.5,0.5,595.187,385.96,,,,,
T,42.011410045,-101.655432237,1120.0,1.1,595.425,238.32,,,,,
T,42.011346510,-101.656512078,1120.8,0.9,595.515,89.73,,,,,
T,42.010807805,-101.661138637,1124.7,1.0,595.903,387.89,,,,,
T,42.010406982,-101.662865980,1123.1,-1.1,596.052,149.85,,,,,
T,42.008324498,-101.671023080,1121.5,-0.2,596.767,714.22,,,,,
T,42.008237494,-101.671363972,1121.6,0.3,596.796,29.85,,,,,
T,42.007276174,-101.676224805,1121.6,-0.0,597.213,416.59,,,,,
T,42.007216997,-101.679814020,1120.9,-0.2,597.510,297.41,,,,,
T,42.007223116,-101.683047423,1125.8,1.8,597.778,267.86,,,,,
T,42.007224541,-101.683406504,1126.1,1.2,597.808,29.75,,,,,
T,42.007226721,-101.685567778,1128.1,1.1,597.987,179.04,,,,,
T,42.007227642,-101.685927361,1129.3,4.0,598.017,29.79,,,,,
T,42.007059250,-101.691317931,1132.1,0.6,598.464,446.95,,,,,
T,42.006339077,-101.694021849,1132.4,0.2,598.702,237.85,,,,,
T,42.005770281,-101.695256000,1130.9,-1.3,598.822,120.19,,,,,
T,42.005279940,-101.696120091,1129.0,-2.2,598.912,89.95,,,,,
T,42.004300179,-101.697816923,1127.9,-0.6,599.090,177.77,,,,,
T,42.002641736,-101.701057451,1130.2,0.7,599.415,325.59,,,,,
T,42.002391620,-101.701688441,1132.7,4.3,599.474,59.20,,,,,
T,42.001935309,-101.702986881,1134.9,1.9,599.593,118.92,,,,,
T,42.001222093,-101.705712341,1138.8,1.6,599.833,239.29,,,,,
T,42.001078762,-101.706407452,1139.3,0.9,599.892,59.75,,,,,
T,42.000721525,-101.708149798,1139.9,0.4,600.042,149.71,,,,,
T,41.999732126,-101.712648030,1135.3,-1.2,600.431,388.55,,,,,
T,41.998717245,-101.715591000,1130.5,-1.8,600.699,268.63,,,,,
T,41.997133903,-101.719331760,1128.5,-0.6,601.056,356.35,,,,,
T,41.995257698,-101.724491827,1130.9,0.5,601.531,475.63,,,,,
T,41.994837346,-101.727688517,1132.5,0.6,601.800,268.95,,,,,
T,41.994949160,-101.730561750,1128.5,-1.7,602.039,238.39,,,,,
T,41.995551232,-101.733698174,1128.7,0.1,602.307,268.34,,,,,
T,41.997237755,-101.740907198,1132.0,0.5,602.933,625.99,,,,,
T,41.997956922,-101.744040018,1132.7,0.3,603.204,271.58,,,,,
T,41.998470817,-101.747139646,1132.4,-0.1,603.468,263.08,,,,,
T,41.998543236,-101.750238687,1133.8,0.5,603.724,256.89,,,,,
T,41.998574752,-101.751611223,1135.2,1.3,603.838,113.77,,,,,
T,41.998874322,-101.753937788,1138.2,1.5,604.034,195.61,,,,,
T,41.999704130,-101.756840693,1138.9,0.3,604.291,257.57,,,,,
T,42.000341741,-101.758563845,1142.5,2.3,604.451,159.37,,,,,
T,42.000849768,-101.760654962,1143.1,0.3,604.633,182.21,,,,,
T,42.001323597,-101.764317853,1142.0,-0.4,604.941,308.00,,,,,
T,42.001730874,-101.767316982,1139.0,-1.2,605.194,252.56,,,,,
T,42.001977302,-101.769186901,1137.9,-0.7,605.351,157.32,,,,,
T,42.002319200,-101.771733910,1135.1,-1.3,605.565,214.40,,,,,
T,42.002900150,-101.775941793,1133.9,-0.3,605.920,354.53,,,,,
T,42.002988830,-101.776625086,1134.2,0.4,605.977,57.46,,,,,
T,42.003829451,-101.783046462,1135.6,0.3,606.517,540.12,,,,,
T,42.004157854,-101.785533289,1135.6,-0.0,606.727,209.23,,,,,
T,42.005264768,-101.794054918,1139.7,0.6,607.443,716.60,,,,,
T,42.005608762,-101.798715256,1141.4,0.4,607.831,387.97,,,,,
T,42.005644049,-101.800155938,1142.8,1.1,607.951,119.42,,,,,
T,42.005788721,-101.806280259,1144.2,0.3,608.458,507.61,,,,,
T,42.005994245,-101.815286111,1145.2,0.1,609.205,746.42,,,,,
T,42.006076472,-101.818889491,1143.7,-0.5,609.503,298.65,,,,,
T,42.006279062,-101.827889895,1145.4,0.2,610.249,745.96,,,,,
T,42.006691871,-101.831804831,1145.5,0.0,610.577,327.55,,,,,
T,42.007589238,-101.836689636,1149.0,0.8,610.994,416.76,,,,,
T,42.008037334,-101.839133715,1154.0,2.4,611.202,208.50,,,,,
T,42.008168846,-101.839831593,1154.4,0.7,611.262,59.63,,,,,
T,42.009913204,-101.849276908,1154.6,0.0,612.068,806.07,,,,,
T,42.010988183,-101.855222024,1161.0,1.3,612.574,506.74,,,,,
T,42.011326728,-101.859161351,1162.6,0.5,612.903,328.48,,,,,
T,42.011894267,-101.865245774,1159.5,-0.6,613.411,507.93,,,,,
T,42.012341525,-101.867319876,1156.7,-1.6,613.590,178.85,,,,,
T,42.013177872,-101.869961685,1159.8,1.3,613.827,237.73,,,,,
T,42.013659161,-101.871245708,1163.7,3.3,613.947,119.04,,,,,
T,42.013901481,-101.871889774,1164.9,2.1,614.006,59.75,,,,,
T,42.014732044,-101.874154564,1167.3,1.1,614.215,209.05,,,,,
T,42.015426820,-101.876877844,1166.3,-0.4,614.454,238.41,,,,,
T,42.015614826,-101.878302433,1164.1,-1.9,614.574,119.83,,,,,
T,42.015718678,-101.880107224,1164.5,0.3,614.724,149.94,,,,,
T,42.015997712,-101.886201119,1165.8,0.3,615.229,505.71,,,,,
T,42.016024534,-101.886920873,1166.5,1.2,615.289,59.69,,,,,
T,42.016471792,-101.896641199,1164.8,-0.2,616.096,806.66,,,,,
T,42.016609088,-101.899503702,1165.8,0.4,616.333,237.59,,,,,
T,42.016657451,-101.900573233,1169.9,4.6,616.422,88.75,,,,,
T,42.016764823,-101.902364111,1171.3,1.0,616.571,148.82,,,,,
T,42.017046204,-101.905963467,1171.1,-0.1,616.870,299.76,,,,,
T,42.017350048,-101.910278890,1169.8,-0.4,617.230,359.03,,,,,
T,42.017387683,-101.910997890,1167.8,-3.3,617.289,59.70,,,,,
T,42.017520201,-101.913859723,1167.0,-0.3,617.527,237.50,,,,,
T,42.017665207,-101.915638279,1169.7,1.8,617.675,148.19,,,,,
T,42.017707704,-101.915992247,1170.9,4.2,617.705,29.70,,,,,
T,42.017981289,-101.917746244,1176.6,3.8,617.853,148.42,,,,,
T,42.018376244,-101.919470653,1179.2,1.7,618.002,149.41,,,,,
T,42.019651970,-101.923455158,1179.6,0.1,618.362,359.16,,,,,
T,42.021045378,-101.928525372,1178.8,-0.2,618.809,447.55,,,,,
T,42.021932015,-101.933032489,1178.4,-0.1,619.195,386.06,,,,,
T,42.022193363,-101.939872624,1177.5,-0.2,619.762,567.26,,,,,
T,42.022518162,-101.948514702,1176.9,-0.1,620.479,716.66,,,,,
T,42.022857880,-101.957506221,1177.7,0.1,621.225,745.64,,,,,
T,42.023112522,-101.964331269,1181.5,0.7,621.791,565.96,,,,,
T,42.023126185,-101.964690685,1182.0,1.4,621.821,29.81,,,,,
T,42.023206986,-101.966849864,1184.7,1.5,622.000,179.05,,,,,
T,42.023285190,-101.969007701,1185.7,0.5,622.179,178.92,,,,,
T,42.023363309,-101.971526127,1187.8,1.1,622.387,208.76,,,,,
T,42.023134399,-101.975470232,1187.8,-0.0,622.715,327.64,,,,,
T,42.022088170,-101.985478224,1188.0,0.0,623.552,836.98,,,,,
T,42.021679385,-101.989396512,1188.1,0.0,623.880,327.68,,,,,
T,42.021422563,-101.991881328,1190.2,1.0,624.087,207.77,,,,,
T,42.021387275,-101.992237810,1190.2,0.2,624.117,29.78,,,,,
T,42.020685878,-101.997189000,1194.9,1.1,624.535,417.41,,,,,
T,42.020029407,-101.999928877,1198.3,1.4,624.773,238.36,,,,,
T,42.018731637,-102.005422208,1203.0,1.0,625.250,477.28,,,,,
T,42.018629461,-102.006127462,1204.0,1.6,625.310,59.51,,,,,
T,42.018554695,-102.008263590,1213.9,5.6,625.487,177.12,,,,,
T,42.018672461,-102.009694548,1215.8,1.5,625.606,119.24,,,,,
T,42.018708838,-102.010055054,1216.3,1.7,625.636,30.13,,,,,
T,42.018946800,-102.012590077,1209.7,-3.1,625.848,211.62,,,,,
T,42.018996337,-102.013314357,1209.4,-0.4,625.908,60.24,,,,,
T,42.019035565,-102.014753865,1203.4,-5.1,626.027,119.31,,,,,
T,42.019012850,-102.015836388,1200.2,-3.5,626.117,89.70,,,,,
T,42.018863568,-102.018013755,1190.1,-5.6,626.298,181.10,,,,,
T,42.018767092,-102.019167608,1187.3,-2.9,626.394,96.17,,,,,
T,42.018702384,-102.019965397,1184.4,-4.4,626.461,66.47,,,,,
T,42.018605489,-102.021199297,1183.1,-1.2,626.564,102.76,,,,,
T,42.018538518,-102.022043187,1183.2,0.1,626.634,70.29,,,,,
T,42.018171391,-102.026653066,1183.2,0.0,627.018,383.99,,,,,
T,42.017831756,-102.031034036,1183.9,0.2,627.383,364.82,,,,,
T,42.017658670,-102.033178713,1187.9,2.2,627.561,178.68,,,,,
T,42.017424982,-102.036037110,1189.2,0.6,627.800,238.17,,,,,
T,42.016798854,-102.039901419,1195.4,1.9,628.127,327.54,,,,,
T,42.016222933,-102.041938808,1191.0,-2.5,628.308,180.47,,,,,
T,42.015884975,-102.042927202,1189.9,-1.2,628.398,90.06,,,,,
T,42.015425898,-102.044231594,1184.1,-4.8,628.517,119.47,,,,,
T,42.013095226,-102.051100479,1178.1,-1.0,629.142,625.09,,,,,
T,42.012735140,-102.053929539,1181.0,1.2,629.380,237.73,,,,,
T,42.012879895,-102.057165625,1183.2,0.8,629.648,268.54,,,,,
T,42.013094556,-102.060765568,1188.4,1.8,629.948,299.15,,,,,
T,42.013160437,-102.061844403,1187.9,-0.6,630.037,89.66,,,,,
T,42.013606690,-102.069364982,1190.3,0.4,630.662,624.92,,,,,
T,42.013716074,-102.071157787,1190.8,0.4,630.811,149.00,,,,,
T,42.013820512,-102.072958890,1189.2,-1.1,630.961,149.64,,,,,
T,42.013907097,-102.074032528,1189.3,0.1,631.050,89.45,,,,,
T,42.014057301,-102.075080685,1192.9,4.1,631.139,88.41,,,,,
T,42.014271626,-102.076095315,1203.2,11.7,631.226,87.35,,,,,
T,42.014442952,-102.076761844,1208.4,9.0,631.284,58.40,,,,,
T,42.014747383,-102.077752920,1213.3,5.5,631.373,88.78,,,,,
T,42.015248034,-102.079038033,1212.5,-0.6,631.493,120.10,,,,,
T,42.015537294,-102.079656031,1213.6,1.7,631.554,60.44,,,,,
T,42.017294476,-102.082860433,1216.7,1.0,631.883,329.46,,,,,
T,42.018429302,-102.085308870,1213.4,-1.4,632.122,238.78,,,,,
T,42.018940849,-102.086978797,1208.5,-3.3,632.271,149.53,,,,,
T,42.019024081,-102.087321365,1205.7,-9.3,632.301,29.84,,,,,
T,42.019297332,-102.088715192,1204.6,-0.9,632.421,119.37,,,,,
T,42.019390874,-102.089424469,1204.7,0.1,632.480,59.66,,,,,
T,42.019600840,-102.091569062,1204.7,-0.0,632.660,179.15,,,,,
T,42.019810639,-102.093709800,1199.9,-2.7,632.838,178.83,,,,,
T,42.019886160,-102.094421508,1200.0,0.1,632.898,59.54,,,,,
T,42.020303411,-102.098715976,1196.7,-0.9,633.257,358.69,,,,,
T,42.020339034,-102.099076146,1196.1,-1.9,633.287,30.09,,,,,
T,42.020459147,-102.100154311,1194.6,-1.6,633.377,90.29,,,,,
T,42.020706162,-102.101552580,1190.4,-3.5,633.496,119.02,,,,,
T,42.021060716,-102.102906844,1188.9,-1.2,633.615,118.88,,,,,
T,42.022190262,-102.105751159,1189.2,0.1,633.882,266.90,,,,,
T,42.022466781,-102.106365887,1189.0,-0.5,633.941,59.46,,,,,
T,42.023428604,-102.108519701,1189.5,0.3,634.149,207.93,,,,,
T,42.023975104,-102.109754188,1190.5,0.8,634.268,118.90,,,,,
T,42.025762042,-102.113786889,1191.5,0.2,634.657,388.51,,,,,
T,42.026445586,-102.115320442,1194.0,1.7,634.805,147.97,,,,,
T,42.026851606,-102.116233483,1198.2,4.8,634.893,88.04,,,,,
T,42.027259134,-102.117152810,1199.8,1.8,634.981,88.57,,,,,
T,42.027793061,-102.118407330,1200.2,0.3,635.101,119.63,,,,,
T,42.027918873,-102.118728776,1199.9,-1.0,635.131,30.07,,,,,
T,42.028927719,-102.122078016,1200.2,0.1,635.430,299.14,,,,,
T,42.030683057,-102.130018612,1210.7,1.5,636.116,685.87,,,,,
T,42.030830914,-102.130709449,1211.1,0.7,636.175,59.52,,,,,
T,42.030951027,-102.131409422,1211.3,0.3,636.235,59.48,,,,,
T,42.031088406,-102.132839542,1211.4,0.1,636.354,119.41,,,,,
T,42.031102488,-102.136445856,1210.3,-0.4,636.653,298.64,,,,,
T,42.031142386,-102.144743772,1210.9,0.1,637.340,687.17,,,,,
T,42.031685030,-102.148650410,1205.9,-1.5,637.669,329.08,,,,,
T,42.031818889,-102.149353400,1203.2,-4.5,637.729,60.08,,,,,
T,42.032018295,-102.150399797,1204.2,1.2,637.819,89.44,,,,,
T,42.032280732,-102.151780464,1210.8,5.6,637.937,117.99,,,,,
T,42.032742240,-102.154206270,1210.9,0.0,638.144,207.32,,,,,
T,42.032939298,-102.155255768,1211.4,0.5,638.234,89.62,,,,,
T,42.033407427,-102.157723149,1208.2,-1.5,638.444,210.83,,,,,
T,42.033607671,-102.158773318,1207.0,-1.3,638.534,89.76,,,,,
T,42.034386182,-102.162919426,1209.3,0.6,638.888,354.05,,,,,
T,42.034446951,-102.163271466,1210.1,2.6,638.918,29.92,,,,,
T,42.034640321,-102.165800287,1207.5,-1.2,639.129,210.50,,,,,
T,42.034632023,-102.166162552,1207.4,-0.5,639.159,30.01,,,,,
T,42.034581061,-102.166876607,1206.6,-1.4,639.218,59.40,,,,,
T,42.034030287,-102.170360964,1204.0,-0.9,639.513,294.94,,,,,
T,42.033779249,-102.172143459,1199.1,-3.2,639.663,150.21,,,,,
T,42.033794336,-102.174637662,1198.0,-0.6,639.870,206.54,,,,,
T,42.034242433,-102.177057182,1203.3,2.6,640.076,206.44,,,,,
T,42.034340836,-102.177392207,1203.1,-0.5,640.106,29.82,,,,,
T,42.036514515,-102.184018018,1202.3,-0.1,640.705,599.42,,,,,
T,42.037058501,-102.185681742,1198.3,-2.6,640.856,150.43,,,,,
T,42.037383383,-102.186673908,1197.3,-1.2,640.946,89.73,,,,,
T,42.038347721,-102.189595336,1202.1,1.8,641.210,264.55,,,,,
T,42.038666736,-102.190572666,1204.2,2.4,641.298,88.34,,,,,
T,42.038879972,-102.191223018,1207.2,5.1,641.357,58.83,,,,,
T,42.039092621,-102.191875801,1211.0,6.4,641.416,58.99,,,,,
T,42.039523199,-102.193202740,1211.6,0.5,641.536,119.83,,,,,
T,42.040333143,-102.195895510,1211.0,-0.3,641.777,240.42,,,,,
T,42.040698258,-102.198732114,1207.0,-1.6,642.015,238.34,,,,,
T,42.041198825,-102.204829361,1206.1,-0.2,642.523,507.89,,,,,
T,42.041259091,-102.205548361,1206.6,0.8,642.583,59.91,,,,,
T,42.041527647,-102.208744045,1206.0,-0.2,642.849,266.27,,,,,
T,42.041588081,-102.209462291,1205.3,-1.3,642.909,59.85,,,,,
T,42.041733088,-102.211271441,1202.7,-1.7,643.059,150.66,,,,,
T,42.041824870,-102.212355640,1200.6,-2.4,643.150,90.34,,,,,
T,42.041966189,-102.213778552,1197.6,-2.5,643.269,118.85,,,,,
T,42.042461811,-102.216933165,1195.4,-0.8,643.536,266.93,,,,,
T,42.042756770,-102.218679367,1196.2,0.5,643.684,148.24,,,,,
T,42.043106044,-102.220781632,1197.6,0.8,643.862,178.33,,,,,
T,42.043222217,-102.221479844,1197.9,0.6,643.921,59.23,,,,,
T,42.043576771,-102.223579176,1202.7,2.7,644.100,178.22,,,,,
T,42.043744493,-102.224635463,1205.6,3.3,644.189,89.42,,,,,
T,42.043855470,-102.227511546,1210.2,1.9,644.427,238.44,,,,,
T,42.043380886,-102.230702452,1208.5,-0.6,644.697,269.40,,,,,
T,42.043169076,-102.232125197,1205.2,-2.8,644.817,120.12,,,,,
T,42.043135632,-102.232482601,1204.8,-1.2,644.847,29.82,,,,,
T,42.043179637,-102.235333538,1208.1,1.4,645.083,236.09,,,,,
T,42.043823283,-102.238075929,1212.0,1.7,645.321,238.04,,,,,
T,42.045488851,-102.242631242,1205.0,-1.7,645.741,420.08,,,,,
T,42.046676315,-102.246620608,1208.9,1.1,646.097,355.65,,,,,
T,42.047275035,-102.249777149,1201.1,-2.9,646.366,269.66,,,,,
T,42.047737967,-102.252227850,1201.3,0.1,646.576,209.31,,,,,
T,42.047799323,-102.252578968,1200.9,-1.1,646.605,29.86,,,,,
T,42.048787801,-102.257794104,1205.8,1.1,647.051,445.49,,,,,
T,42.049052753,-102.259182734,1205.9,0.1,647.170,118.67,,,,,
T,42.049369169,-102.260556444,1207.4,1.2,647.289,119.03,,,,,
T,42.049459526,-102.260898259,1207.3,-0.2,647.319,30.02,,,,,
T,42.050071238,-102.262926847,1202.9,-2.5,647.500,181.16,,,,,
T,42.050436269,-102.263901494,1202.8,-0.1,647.590,90.30,,,,,
T,42.050951086,-102.265175711,1200.8,-1.6,647.710,119.99,,,,,
T,42.051512338,-102.266406426,1197.1,-3.1,647.830,119.44,,,,,
T,42.051660614,-102.266706079,1197.0,-0.4,647.859,29.78,,,,,
T,42.052402915,-102.268205350,1196.3,-0.4,648.008,149.01,,,,,
T,42.052551108,-102.268503998,1196.0,-1.1,648.038,29.70,,,,,
T,42.055675210,-102.274801154,1195.1,-0.1,648.664,626.22,,,,,
T,42.057975456,-102.279680343,1195.5,0.1,649.142,477.91,,,,,
T,42.059068121,-102.283358490,1195.0,-0.1,649.470,327.76,,,,,
T,42.059615124,-102.287233444,1195.3,0.1,649.796,326.45,,,,,
T,42.059653597,-102.287945403,1195.4,0.2,649.856,59.09,,,,,
T,42.059667846,-102.288302388,1195.5,0.3,649.885,29.59,,,,,
T,42.059724256,-102.290836657,1195.2,-0.1,650.095,209.86,,,,,
T,42.059789132,-102.294088081,1194.6,-0.2,650.364,269.23,,,,,
T,42.059864066,-102.297695065,1194.4,-0.1,650.663,298.68,,,,,
T,42.060009660,-102.304515587,1194.9,0.1,651.228,564.79,,,,,
T,42.060034051,-102.305593668,1197.0,2.4,651.317,89.28,,,,,
T,42.060022233,-102.310287701,1198.9,0.5,651.705,388.54,,,,,
T,42.059842022,-102.312062569,1199.0,0.0,651.854,148.27,,,,,
