type,latitude,longitude,altitude (m),slope (%),distance (km),distance_interval (m),color,width,opacity,name,desc
T,43.576561399,-116.931062602,704.0,-0.4,363.746,276.33,,,,,
T,43.581075305,-116.931123873,701.8,-0.4,364.248,501.54,,,,,
T,43.586256411,-116.931214901,699.0,-0.5,364.823,575.69,,,,,
T,43.588733850,-116.931254966,697.8,-0.4,365.099,275.27,,,,,
T,43.588959072,-116.931258989,697.6,-0.6,365.124,25.03,,,,,
T,43.595483294,-116.931268545,694.8,-0.4,365.848,724.87,,,,,
T,43.597511966,-116.931276843,691.5,-1.5,366.074,225.40,,,,,
T,43.599543152,-116.931279106,687.5,-1.8,366.299,225.67,,,,,
T,43.600440267,-116.931279358,685.2,-2.3,366.399,99.67,,,,,
T,43.606269797,-116.931266785,684.5,-0.1,367.047,647.69,,,,,
T,43.608401818,-116.930916421,684.1,-0.2,367.285,238.56,,,,,
T,43.609546870,-116.930536386,683.4,-0.5,367.416,130.87,,,,,
T,43.611849379,-116.929408517,681.1,-0.8,367.688,271.54,,,,,
T,43.614886058,-116.927271886,679.6,-0.4,368.067,378.92,,,,,
T,43.617355556,-116.925411111,677.4,-0.7,368.380,312.80,,,,,
T,43.617386678,-116.925471841,677.4,0.1,368.386,6.00,,,,,
T,43.617771188,-116.926951913,677.8,0.3,368.512,126.88,,,,,
T,43.617605308,-116.956714011,685.4,0.3,370.915,2402.45,,,,,
T,43.617700205,-116.958576466,692.0,4.4,371.066,150.71,,,,,
T,43.618325555,-116.960203893,697.8,3.9,371.214,148.61,,,,,
T,43.621601664,-116.964665623,717.1,3.8,371.726,512.04,,,,,
T,43.624540149,-116.970124111,717.0,-0.0,372.275,548.35,,,,,
T,43.624678569,-116.975361152,718.5,0.3,372.698,422.96,,,,,
T,43.624638109,-117.026713446,757.8,0.9,376.842,4144.65,,,,,
T,43.630202284,-117.046437647,757.0,-0.0,378.550,1707.70,,,,,
T,43.630318951,-117.047479902,756.5,-0.6,378.635,85.11,,,,,
T,43.630041692,-117.060849306,757.1,0.1,379.714,1079.39,,,,,
T,43.630357843,-117.062104343,751.1,-5.5,379.822,107.20,,,,,
T,43.631243622,-117.063710825,739.1,-7.4,379.984,162.77,,,,,
T,43.632854504,-117.066008917,728.0,-4.3,380.242,257.73,,,,,
T,43.635416181,-117.067722548,722.4,-1.8,380.558,316.43,,,,,
T,43.636374189,-117.067999247,721.8,-0.5,380.667,108.76,,,,,
T,43.642520706,-117.067927643,715.6,-0.9,381.350,682.93,,,,,
T,43.659071959,-117.067679636,711.3,-0.2,383.189,1839.04,,,,,
T,43.659837972,-117.067987198,710.0,-1.5,383.278,88.65,,,,,
T,43.660375234,-117.068798029,708.5,-1.7,383.366,88.55,,,,,
T,43.661288855,-117.073792285,694.1,-3.5,383.782,415.44,,,,,
T,43.661783157,-117.075097298,686.0,-6.8,383.901,118.73,,,,,
T,43.662276497,-117.075856180,682.3,-4.5,383.983,82.17,,,,,
T,43.664346276,-117.077660634,677.1,-1.9,384.255,272.15,,,,,
T,43.675883680,-117.086507808,676.5,-0.0,385.722,1467.07,,,,,
T,43.681513628,-117.088717322,675.2,-0.2,386.372,650.40,,,,,
T,43.689900964,-117.091862139,677.3,0.2,387.338,965.76,,,,,
T,43.692212465,-117.092530327,677.6,0.1,387.601,262.41,,,,,
T,43.697179714,-117.092115809,681.9,0.8,388.153,552.90,,,,,
T,43.705378046,-117.090859880,681.2,-0.1,389.070,916.50,,,,,
T,43.707431364,-117.091241407,683.5,1.0,389.300,230.20,,,,,
T,43.708127499,-117.090880799,679.5,-4.8,389.383,82.63,,,,,
T,43.709400547,-117.088600215,675.0,-1.9,389.615,231.93,,,,,
T,43.710695049,-117.088130611,673.9,-0.8,389.763,148.72,,,,,
T,43.713423413,-117.087713805,675.1,0.4,390.068,304.99,,,,,
T,43.725243554,-117.079531448,677.3,0.1,391.538,1469.53,,,,,
T,43.729832576,-117.076568278,676.0,-0.2,392.101,563.00,,,,,
T,43.737347343,-117.072278335,676.5,0.1,393.005,903.65,,,,,
T,43.738754686,-117.071863875,677.7,0.8,393.164,159.89,,,,,
T,43.743794882,-117.071720063,680.9,0.6,393.725,560.12,,,,,
T,43.746841646,-117.071423589,680.8,-0.0,394.064,339.36,,,,,
T,43.748531199,-117.070998926,679.9,-0.5,394.255,190.81,,,,,
T,43.751398826,-117.069915191,678.5,-0.4,394.585,330.35,,,,,
T,43.753803329,-117.068470064,676.4,-0.7,394.877,291.41,,,,,
T,43.756704318,-117.066224684,676.5,0.0,395.246,369.58,,,,,
T,43.757632920,-117.065582783,675.0,-1.3,395.362,115.40,,,,,
T,43.770968174,-117.065661109,691.1,1.1,396.843,1481.66,,,,,
T,43.772315591,-117.065135755,690.8,-0.2,396.999,155.57,,,,,
T,43.773803174,-117.063480871,690.3,-0.2,397.211,212.30,,,,,
T,43.779553162,-117.056400088,675.9,-1.7,398.067,856.22,,,,,
T,43.781272193,-117.055506660,673.6,-1.1,398.271,204.09,,,,,
T,43.822745414,-117.055629439,683.6,0.2,402.879,4608.03,,,,,
T,43.823736743,-117.054685143,683.6,0.0,403.013,133.80,,,,,
T,43.823893657,-117.038233271,674.9,-0.7,404.337,1323.56,,,,,
T,43.824495620,-117.037225707,675.5,0.5,404.442,105.08,,,,,
T,43.829047397,-117.035670974,679.4,0.7,404.963,520.98,,,,,
T,43.851526211,-117.035675004,674.3,-0.2,407.460,2497.60,,,,,
T,43.852411846,-117.035028430,673.6,-0.6,407.572,111.29,,,,,
T,43.852639996,-117.033669625,673.2,-0.4,407.684,112.16,,,,,
T,43.852687774,-117.028406220,672.4,-0.2,408.107,423.23,,,,,
T,43.853309514,-117.027142114,672.1,-0.2,408.230,122.89,,,,,
T,43.856579188,-117.025842164,670.7,-0.4,408.608,378.03,,,,,
T,43.872067460,-117.026209857,670.2,-0.0,410.329,1721.15,,,,,
T,43.872902266,-117.025708215,670.5,0.3,410.430,101.14,,,,,
T,43.873268206,-117.023845830,670.0,-0.3,410.585,155.12,,,,,
T,43.873303759,-117.006030678,665.4,-0.3,412.017,1431.93,,,,,
T,43.875808328,-117.001518007,665.1,-0.1,412.475,457.16,,,,,
T,43.876832148,-117.000503858,664.3,-0.6,412.614,139.94,,,,,
T,43.876886610,-117.000390156,664.2,-0.9,412.625,10.96,,,,,
T,43.877251279,-117.000977062,664.8,1.0,412.688,62.18,,,,,
T,43.877425119,-117.001146292,664.9,0.4,412.711,23.62,,,,,
T,43.878874937,-117.002219260,665.4,0.3,412.894,182.72,,,,,
T,43.880466744,-117.003490040,665.7,0.1,413.098,204.24,,,,,
T,43.882348565,-117.004931141,665.9,0.1,413.337,239.02,,,,,
T,43.883532174,-117.005831441,666.1,0.1,413.487,150.10,,,,,
T,43.884046990,-117.006151462,666.2,0.0,413.550,62.72,,,,,
T,43.885410558,-117.006246094,666.2,0.0,413.702,151.70,,,,,
T,43.887340575,-117.006232515,666.1,-0.0,413.916,214.45,,,,,
T,43.890552856,-117.006221116,665.6,-0.1,414.273,356.92,,,,,
T,43.892763499,-117.006211728,665.6,-0.0,414.519,245.63,,,,,
T,43.894650098,-117.006235616,665.5,-0.0,414.728,209.63,,,,,
T,43.895338252,-117.006266881,665.5,0.0,414.805,76.50,,,,,
T,43.897010023,-117.006283561,664.7,-0.4,414.991,185.76,,,,,
T,43.899242794,-117.006298900,665.3,0.2,415.239,248.09,,,,,
T,43.901360482,-117.006276771,666.2,0.4,415.474,235.30,,,,,
T,43.905369211,-117.006226732,666.9,0.1,415.919,445.43,,,,,
T,43.910345379,-117.006171914,667.5,0.1,416.472,552.92,,,,,
T,43.915835023,-117.006107708,665.9,-0.3,417.082,609.98,,,,,
T,43.922012569,-117.006016765,667.8,0.3,417.769,686.43,,,,,
T,43.927739337,-117.005942250,667.8,-0.0,418.405,636.33,,,,,
T,43.933003591,-117.005930767,666.0,-0.3,418.990,584.92,,,,,
T,43.937580697,-117.005925989,665.9,-0.0,419.499,508.57,,,,,
T,43.941233950,-117.005914589,666.3,0.1,419.904,405.92,,,,,
T,43.945362205,-117.005893048,667.0,0.2,420.363,458.70,,,,,
T,43.950640792,-117.005882654,668.4,0.2,420.950,586.51,,,,,
T,43.956613736,-117.005838985,666.8,-0.2,421.613,663.67,,,,,
T,43.962116456,-117.005800009,667.5,0.1,422.225,611.42,,,,,
T,43.966922304,-117.005738402,669.0,0.3,422.759,534.01,,,,,
T,43.972647814,-117.005685931,671.1,0.3,423.395,636.18,,,,,
T,43.978829300,-117.005641507,669.6,-0.2,424.082,686.85,,,,,
T,43.984307628,-117.005643183,670.1,0.1,424.691,608.71,,,,,
T,43.987733144,-117.005670844,668.6,-0.4,425.071,380.62,,,,,
T,43.988724472,-117.006719420,668.5,-0.1,425.210,138.60,,,,,
T,43.988662027,-117.007326605,669.0,1.0,425.259,49.20,,,,,
T,43.988639731,-117.008812130,670.4,1.2,425.378,119.20,,,,,
T,43.988619112,-117.010818003,671.7,0.8,425.539,160.93,,,,,
T,43.988621710,-117.011717884,672.0,0.3,425.611,72.19,,,,,
T,43.988655154,-117.020162065,674.0,0.3,426.289,677.42,,,,,
T,43.988667978,-117.028266946,677.6,0.6,426.939,650.19,,,,,
T,43.988683987,-117.037572367,678.4,0.1,427.685,746.50,,,,,
T,43.988687927,-117.047174927,679.2,0.1,428.456,770.33,,,,,
T,43.988692034,-117.055256087,681.3,0.3,429.104,648.28,,,,,
T,43.988700584,-117.063349821,679.5,-0.3,429.753,649.29,,,,,
T,43.988721035,-117.072995044,677.5,-0.3,430.527,773.76,,,,,
T,43.988735704,-117.082638340,677.2,-0.0,431.301,773.60,,,,,
T,43.988599917,-117.089141943,676.9,-0.1,431.823,521.95,,,,,
T,43.987994492,-117.091128454,678.9,1.2,431.996,172.98,,,,,
T,43.987215143,-117.093365416,680.5,0.8,432.195,199.26,,,,,
T,43.986340826,-117.095888285,684.2,1.7,432.419,224.50,,,,,
T,43.986148210,-117.096449453,685.0,1.7,432.469,49.85,,,,,
T,43.984893355,-117.100100610,690.5,1.7,432.794,324.41,,,,,
T,43.984796377,-117.100381656,690.5,0.2,432.819,24.99,,,,,
T,43.984009735,-117.102637477,690.2,-0.2,433.020,200.98,,,,,
T,43.983615702,-117.103759898,687.0,-3.2,433.120,100.13,,,,,
T,43.983519226,-117.104039099,686.8,-0.6,433.145,24.83,,,,,
T,43.983230889,-117.104877038,686.0,-1.2,433.219,74.47,,,,,
T,43.982752701,-117.106283018,682.8,-2.5,433.344,124.69,,,,,
T,43.982657231,-117.106564231,682.0,-3.3,433.369,24.93,,,,,
T,43.982372414,-117.107407199,681.0,-1.3,433.443,74.67,,,,,
T,43.981855754,-117.109771147,682.3,0.7,433.641,198.16,,,,,
T,43.981439257,-117.114717141,680.8,-0.4,434.041,399.51,,,,,
T,43.981401119,-117.122189188,676.0,-0.8,434.640,599.51,,,,,
T,43.981543696,-117.130884994,676.2,0.0,435.338,697.85,,,,,
T,43.981568254,-117.134926161,677.3,0.3,435.663,324.24,,,,,
T,43.981546797,-117.145503536,677.8,0.1,436.511,848.64,,,,,
T,43.981589545,-117.152652377,679.3,0.3,437.085,573.58,,,,,
T,43.981597927,-117.160435226,678.5,-0.1,437.709,624.43,,,,,
T,43.981620306,-117.170690149,679.7,0.1,438.532,822.77,,,,,
T,43.981626425,-117.171621043,680.2,0.7,438.607,74.69,,,,,
T,43.981649475,-117.176908432,682.2,0.5,439.031,424.22,,,,,
T,43.981677722,-117.181271044,682.3,0.0,439.381,350.03,,,,,
T,43.981705969,-117.190592140,680.3,-0.3,440.129,747.85,,,,,
T,43.981762882,-117.199605620,681.5,0.2,440.852,723.19,,,,,
T,43.981780233,-117.204887811,683.5,0.5,441.276,423.80,,,,,
T,43.981784843,-117.205816442,684.8,1.7,441.350,74.51,,,,,
T,43.981788699,-117.206436619,685.9,2.0,441.400,49.76,,,,,
T,43.981792638,-117.206747169,686.5,2.5,441.425,24.92,,,,,
T,43.981836224,-117.207675129,688.4,2.5,441.500,74.61,,,,,
T,43.982310640,-117.209749063,689.3,0.5,441.674,174.54,,,,,
T,43.983348822,-117.213208443,687.6,-0.6,441.975,300.56,,,,,
T,43.983864728,-117.214934360,684.8,-1.9,442.124,149.86,,,,,
T,43.985420745,-117.220099960,683.4,-0.3,442.574,449.04,,,,,
T,43.985638926,-117.220977629,684.1,1.0,442.648,74.47,,,,,
T,43.985547563,-117.222798932,681.6,-1.7,442.794,146.47,,,,,
T,43.985457625,-117.223083917,681.6,-0.1,442.819,24.95,,,,,
T,43.983924156,-117.227584580,684.9,0.8,443.219,399.26,,,,,
T,43.983580330,-117.229342265,685.3,0.3,443.365,146.10,,,,,
T,43.983536828,-117.229570169,684.6,-3.6,443.384,18.91,,,,,
T,43.983471030,-117.229922460,684.1,-1.7,443.413,29.19,,,,,
T,43.983426690,-117.230177773,684.2,0.5,443.434,21.07,,,,,
T,43.983467342,-117.230384303,683.8,-2.3,443.451,17.17,,,,,
T,43.983481675,-117.230340885,683.8,-1.5,443.455,3.83,,,,,
T,43.983477317,-117.230339209,683.8,2.0,443.455,0.50,,,,,
T,43.983411267,-117.230444150,684.2,3.4,443.467,11.17,,,,,
T,43.983330214,-117.230643388,684.4,1.2,443.485,18.35,,,,,
T,43.983166851,-117.231488368,684.2,-0.3,443.555,70.18,,,,,
T,43.982998878,-117.232418759,683.7,-0.6,443.632,76.94,,,,,
T,43.982764268,-117.233907050,682.6,-1.0,443.754,122.22,,,,,
T,43.982674750,-117.234809026,683.2,0.8,443.827,73.05,,,,,
T,43.982654381,-117.235169783,683.3,0.5,443.856,29.03,,,,,
T,43.982647005,-117.235338008,683.4,0.9,443.870,13.52,,,,,
T,43.982636696,-117.238438306,684.1,0.3,444.119,248.74,,,,,
T,43.982674666,-117.241996508,683.9,-0.0,444.404,285.50,,,,,
T,43.982686149,-117.245883113,683.8,-0.0,444.716,311.82,,,,,
T,43.982679779,-117.247088598,683.8,0.0,444.813,96.72,,,,,
T,43.982357327,-117.249709619,683.8,0.0,445.026,213.31,,,,,
T,43.981797164,-117.251645168,683.7,-0.0,445.193,167.30,,,,,
T,43.981169276,-117.253168160,684.0,0.2,445.334,140.71,,,,,
T,43.980970960,-117.253594883,683.9,-0.4,445.375,40.71,,,,,
T,43.979669251,-117.255970566,683.8,-0.0,445.614,239.27,,,,,
T,43.979208413,-117.256667772,683.8,0.0,445.690,75.84,,,,,
T,43.978511374,-117.257624315,683.8,0.0,445.799,109.04,,,,,
T,43.977553407,-117.258857964,683.8,0.0,445.944,145.35,,,,,
T,43.977361629,-117.259106152,683.8,0.0,445.973,29.17,,,,,
T,43.972203489,-117.265766161,689.8,0.8,446.757,783.62,,,,,
T,43.966883412,-117.272690535,689.9,0.0,447.568,811.29,,,,,
T,43.963047769,-117.277665110,690.5,0.1,448.152,583.96,,,,,
T,43.956872234,-117.285677874,693.9,0.4,449.093,940.43,,,,,
T,43.951855078,-117.292183237,694.7,0.1,449.856,763.82,,,,,
T,43.946069470,-117.299682610,696.1,0.2,450.737,880.72,,,,,
T,43.941830406,-117.305188598,696.3,0.0,451.383,645.94,,,,,
T,43.937263107,-117.311274614,698.7,0.3,452.088,704.48,,,,,
T,43.936378900,-117.313510571,698.9,0.1,452.292,204.65,,,,,
T,43.936021160,-117.316015335,699.4,0.3,452.497,205.00,,,,,
T,43.936235402,-117.318555471,702.0,1.3,452.703,205.34,,,,,
T,43.936893549,-117.322138483,702.3,0.1,452.999,296.83,,,,,
T,43.937750347,-117.326463796,703.6,0.4,453.360,360.09,,,,,
T,43.938006330,-117.327949824,704.0,0.3,453.482,122.66,,,,,
T,43.938799510,-117.331900382,705.2,0.3,453.811,329.20,,,,,
T,43.939115843,-117.334792307,705.2,0.0,454.046,234.83,,,,,
T,43.939122381,-117.338088658,705.6,0.1,454.311,264.66,,,,,
T,43.939194130,-117.348328829,705.2,-0.0,455.133,822.20,,,,,
T,43.939390685,-117.357468540,705.8,0.1,455.867,734.13,,,,,
T,43.939529490,-117.365885228,704.7,-0.2,456.543,675.93,,,,,
T,43.939577099,-117.371002547,705.3,0.1,456.954,410.89,,,,,
T,43.939012997,-117.373026777,705.6,0.2,457.128,174.19,,,,,
T,43.935194453,-117.380929906,708.1,0.3,457.892,763.33,,,,,
T,43.934413176,-117.382543338,708.1,0.0,458.048,155.94,,,,,
T,43.933003089,-117.385475161,708.1,0.0,458.330,282.78,,,,,
T,43.930084258,-117.391578443,711.2,0.5,458.918,587.67,,,,,
T,43.929091506,-117.393662352,713.3,1.1,459.118,200.42,,,,,
T,43.927823743,-117.396298209,719.3,2.3,459.373,254.25,,,,,
T,43.926981948,-117.397603523,719.6,0.2,459.513,140.48,,,,,
T,43.926793188,-117.397841569,719.6,0.0,459.542,28.38,,,,,
T,43.926035799,-117.398783779,722.9,2.9,459.655,113.17,,,,,
T,43.925848296,-117.399018388,724.2,4.6,459.683,28.09,,,,,
T,43.925102642,-117.399956239,728.0,3.4,459.795,111.97,,,,,
T,43.924365621,-117.400913201,732.3,3.9,459.907,112.30,,,,,
T,43.923491808,-117.402181719,731.9,-0.3,460.048,140.73,,,,,
T,43.920157822,-117.407525266,734.2,0.4,460.615,566.92,,,,,
T,43.919318709,-117.408874165,738.4,2.9,460.758,142.93,,,,,
T,43.918644385,-117.409957694,744.2,5.1,460.872,114.83,,,,,
T,43.918135436,-117.410767889,745.1,1.0,460.959,86.21,,,,,
T,43.917454407,-117.411857201,749.0,3.3,461.074,115.67,,,,,
T,43.917283835,-117.412130032,749.6,2.3,461.103,28.97,,,,,
T,43.916429048,-117.413506759,753.5,2.6,461.249,145.77,,,,,
T,43.915946251,-117.414372191,757.2,4.2,461.337,87.80,,,,,
T,43.915508213,-117.415280705,761.2,4.5,461.425,87.71,,,,,
T,43.915227922,-117.415894344,763.3,3.7,461.483,58.30,,,,,
T,43.914949475,-117.416511001,766.5,5.4,461.541,58.40,,,,,
T,43.914529206,-117.417438878,770.6,4.7,461.629,87.95,,,,,
T,43.914249334,-117.418059055,773.7,5.3,461.688,58.72,,,,,
T,43.913828731,-117.418985674,778.1,5.0,461.776,87.88,,,,,
T,43.913547182,-117.419601660,780.0,3.3,461.834,58.54,,,,,
T,43.913107803,-117.420510175,782.6,3.0,461.922,87.80,,,,,
T,43.912794655,-117.421094645,787.1,7.7,461.981,58.43,,,,,
T,43.912461726,-117.421656484,789.7,4.5,462.039,58.35,,,,,
T,43.911919920,-117.422447233,795.7,6.8,462.126,87.51,,,,,
T,43.911335114,-117.423182158,800.9,5.9,462.214,87.79,,,,,
T,43.910923898,-117.423638049,804.3,5.9,462.273,58.55,,,,,
T,43.910275223,-117.424263004,808.8,5.1,462.361,87.83,,,,,
T,43.909594780,-117.424816042,815.0,7.0,462.448,87.69,,,,,
T,43.909129165,-117.425155006,818.9,6.7,462.507,58.46,,,,,
T,43.908657348,-117.425479721,822.5,6.1,462.565,58.55,,,,,
T,43.908182932,-117.425799910,825.9,5.9,462.624,58.65,,,,,
T,43.907471895,-117.426279774,829.3,3.8,462.712,87.91,,,,,
T,43.906997396,-117.426599376,831.2,3.3,462.771,58.64,,,,,
T,43.906524572,-117.426922834,835.0,6.6,462.829,58.61,,,,,
T,43.905814541,-117.427407224,839.7,5.3,462.917,87.97,,,,,
T,43.905341886,-117.427731268,845.3,9.6,462.976,58.61,,,,,
T,43.904645182,-117.428244492,851.5,7.1,463.063,87.71,,,,,
T,43.903971445,-117.428820832,855.4,4.4,463.151,88.02,,,,,
T,43.903537681,-117.429242358,858.2,4.7,463.210,58.90,,,,,
T,43.902921025,-117.429931853,860.7,2.8,463.299,88.11,,,,,
T,43.902343847,-117.430682704,862.1,1.6,463.387,88.04,,,,,
T,43.901983341,-117.431218810,866.5,7.5,463.445,58.82,,,,,
T,43.901481936,-117.432073597,871.9,6.1,463.534,88.43,,,,,
T,43.901171554,-117.432671394,878.8,11.7,463.593,59.13,,,,,
T,43.900871398,-117.433276651,879.3,0.9,463.652,58.96,,,,,
T,43.900288772,-117.434503092,880.8,1.3,463.770,117.90,,,,,
T,43.899418730,-117.436351050,883.2,1.4,463.947,177.17,,,,,
T,43.897963967,-117.439418826,878.5,-1.6,464.242,294.75,,,,,
T,43.897671187,-117.440030873,878.1,-0.6,464.301,58.96,,,,,
T,43.896645997,-117.442190051,874.8,-1.6,464.508,207.53,,,,,
T,43.893841077,-117.448083116,869.0,-1.0,465.075,566.85,,,,,
T,43.893544357,-117.448705472,867.2,-3.0,465.135,59.90,,,,,
T,43.892949158,-117.449945658,865.0,-1.9,465.255,119.60,,,,,
T,43.889695555,-117.456753273,869.2,0.6,465.910,655.67,,,,,
T,43.889546860,-117.457065079,866.8,-8.0,465.940,30.01,,,,,
T,43.888980830,-117.458334435,857.2,-8.0,466.060,119.83,,,,,
T,43.888655612,-117.459349735,852.6,-5.2,466.149,89.23,,,,,
T,43.888448663,-117.460423037,848.2,-4.9,466.239,89.26,,,,,
T,43.888361407,-117.461533807,847.6,-0.7,466.328,89.78,,,,,
T,43.888352774,-117.462642649,842.7,-5.5,466.417,89.11,,,,,
T,43.888367442,-117.463386711,838.5,-7.0,466.477,59.81,,,,,
T,43.888379931,-117.464133957,833.3,-8.8,466.537,60.06,,,,,
T,43.888397701,-117.465256881,829.2,-4.5,466.628,90.26,,,,,
T,43.888411783,-117.466002116,825.3,-6.5,466.687,59.90,,,,,
T,43.888427122,-117.467115568,822.6,-3.0,466.777,89.49,,,,,
T,43.888436006,-117.467859294,818.9,-6.1,466.837,59.77,,,,,
T,43.888447657,-117.468606290,817.3,-2.8,466.897,60.04,,,,,
T,43.888458889,-117.469353201,811.8,-9.2,466.957,60.03,,,,,
T,43.888470205,-117.470096676,811.5,-0.5,467.017,59.76,,,,,
T,43.888488309,-117.471209289,805.7,-6.5,467.106,89.43,,,,,
T,43.888506247,-117.472327184,802.1,-3.9,467.196,89.85,,,,,
T,43.888524687,-117.473810781,799.0,-2.6,467.315,119.23,,,,,
T,43.888517059,-117.475661505,795.5,-2.4,467.464,148.72,,,,,
T,43.888450339,-117.477144348,791.0,-3.7,467.583,119.39,,,,,
T,43.888347745,-117.478621658,787.8,-2.7,467.702,119.26,,,,,
T,43.888322935,-117.478991384,787.8,-0.0,467.732,29.84,,,,,
T,43.888201481,-117.480837414,787.4,-0.3,467.881,148.95,,,,,
T,43.887755899,-117.484500641,782.4,-1.7,468.180,298.50,,,,,
T,43.887432944,-117.486307025,780.9,-1.0,468.329,149.53,,,,,
T,43.887113510,-117.488114918,775.2,-3.8,468.479,149.55,,,,,
T,43.885840382,-117.495308518,772.7,-0.4,469.074,595.13,,,,,
T,43.885496473,-117.497872878,768.7,-1.9,469.284,209.58,,,,,
T,43.885455318,-117.499363767,766.0,-2.3,469.403,119.90,,,,,
T,43.885423047,-117.500854069,759.2,-5.7,469.523,119.81,,,,,
T,43.885413911,-117.501225891,760.0,2.8,469.553,29.90,,,,,
T,43.885393124,-117.501968443,759.8,-0.2,469.613,59.72,,,,,
T,43.885031026,-117.504868330,758.0,-0.8,469.849,236.48,,,,,
T,43.884156290,-117.507156506,755.4,-1.2,470.057,207.99,,,,,
T,43.883438464,-117.508269791,754.3,-1.0,470.177,119.86,,,,,
T,43.882150417,-117.509633694,751.4,-1.6,470.357,180.27,,,,,
T,43.881276352,-117.510505076,749.1,-2.0,470.477,119.73,,,,,
T,43.880676962,-117.511248635,748.7,-0.4,470.567,89.48,,,,,
T,43.877942450,-117.515291059,749.1,0.1,471.011,444.82,,,,,
T,43.876991188,-117.517951308,750.6,0.6,471.250,238.51,,,,,
T,43.874365389,-117.526907036,754.2,0.5,472.027,776.68,,,,,
T,43.873427119,-117.531137550,745.4,-2.5,472.382,355.65,,,,,
T,43.873631135,-117.532961872,749.8,3.0,472.531,148.37,,,,,
T,43.874268662,-117.534569437,759.3,6.4,472.678,147.35,,,,,
T,43.874623803,-117.535110656,762.5,5.5,472.737,58.73,,,,,
T,43.875251943,-117.535789423,764.2,1.9,472.825,88.58,,,,,
T,43.876227848,-117.536395853,769.6,4.5,472.944,118.88,,,,,
T,43.876474863,-117.536483696,769.8,0.7,472.973,28.34,,,,,
T,43.876961181,-117.536598779,773.9,7.6,473.027,54.82,,,,,
T,43.877914622,-117.536715623,774.9,0.9,473.134,106.35,,,,,
T,43.878152501,-117.536734147,774.4,-1.7,473.160,26.47,,,,,
T,43.880310757,-117.537126336,771.7,-1.1,473.402,241.87,,,,,
T,43.881414067,-117.538257223,771.3,-0.3,473.555,152.60,,,,,
T,43.881926369,-117.539698742,771.2,-0.1,473.684,129.08,,,,,
T,43.881971212,-117.540973043,772.3,1.1,473.786,102.53,,,,,
T,43.881558990,-117.542482456,763.3,-6.9,473.916,129.66,,,,,
T,43.880931102,-117.543725325,758.9,-3.7,474.038,121.84,,,,,
T,43.880421063,-117.544745905,753.9,-4.9,474.137,99.69,,,,,
T,43.880072208,-117.545455182,753.4,-0.8,474.206,68.93,,,,,
T,43.879894931,-117.545811329,753.1,-0.7,474.241,34.75,,,,,
T,43.879544483,-117.546520857,752.6,-0.8,474.310,69.05,,,,,
T,43.879199904,-117.547229882,752.7,0.2,474.379,68.65,,,,,
T,43.875811435,-117.554131877,756.0,0.5,475.049,670.42,,,,,
T,43.872183664,-117.561455565,760.1,0.6,475.763,713.43,,,,,
T,43.867532294,-117.570870286,763.2,0.3,476.679,916.40,,,,,
T,43.865008168,-117.576373173,763.4,0.0,477.203,523.77,,,,,
T,43.862424363,-117.584445700,764.1,0.1,477.912,709.61,,,,,
T,43.861166323,-117.588406401,764.3,0.1,478.260,347.74,,,,,
T,43.859866206,-117.592477994,765.1,0.2,478.618,357.79,,,,,
T,43.858236596,-117.597574526,765.3,0.1,479.066,447.96,,,,,
T,43.857910624,-117.598590246,765.3,-0.0,479.155,89.33,,,,,
T,43.855561847,-117.605244219,766.0,0.1,479.751,595.23,,,,,
T,43.853907427,-117.608151315,768.7,0.9,480.048,297.36,,,,,
T,43.851726791,-117.610899825,767.9,-0.3,480.376,327.93,,,,,
T,43.845968591,-117.617587326,769.2,0.2,481.212,835.76,,,,,
T,43.844125243,-117.619742481,769.2,0.0,481.480,268.30,,,,,
T,43.838364277,-117.626475329,772.5,0.4,482.318,838.39,,,,,
T,43.835838055,-117.629432716,772.4,-0.0,482.686,367.91,,,,,
T,43.831835445,-117.634120379,774.4,0.3,483.269,583.04,,,,,
T,43.831197498,-117.634852873,774.3,-0.1,483.361,92.17,,,,,
T,43.828853751,-117.637382029,776.9,0.8,483.692,330.45,,,,,
T,43.828641856,-117.637609346,778.8,6.3,483.722,29.81,,,,,
T,43.826044556,-117.640383421,777.7,-0.3,484.086,364.79,,,,,
