type,time,latitude,longitude,altitude (m),color,sym,name,desc
T,2017-10-06 23:53:40,43.581075305,-116.931123873,701.8,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:54:03,43.586256411,-116.931214901,699.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:54:14,43.588733850,-116.931254966,697.8,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:54:15,43.588959072,-116.931258989,697.6,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:54:44,43.595483294,-116.931268545,694.8,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:54:53,43.597511966,-116.931276843,691.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:55:02,43.599543152,-116.931279106,687.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:55:06,43.600440267,-116.931279358,685.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:55:32,43.606269797,-116.931266785,684.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:55:42,43.608401818,-116.930916421,684.1,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:55:50,43.609546870,-116.930536386,683.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:56:08,43.611849379,-116.929408517,681.1,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-06 23:56:33,43.614886058,-116.927271886,679.6,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 00:28:04,43.877251279,-117.000977062,664.8,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 00:28:06,43.877425119,-117.001146292,664.9,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 00:28:23,43.878874937,-117.002219260,665.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 00:28:42,43.880466744,-117.003490040,665.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 00:29:04,43.882348565,-117.004931141,665.9,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 00:29:14,43.883532174,-117.005831441,666.1,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 00:29:18,43.884046990,-117.006151462,666.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 00:29:28,43.885410558,-117.006246094,666.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 00:29:40,43.887340575,-117.006232515,666.1,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 00:29:58,43.890552856,-117.006221116,665.6,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 00:30:09,43.892763499,-117.006211728,665.6,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 00:30:18,43.894650098,-117.006235616,665.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 00:30:23,43.895338252,-117.006266881,665.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 00:30:36,43.897010023,-117.006283561,664.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 00:30:49,43.899242794,-117.006298900,665.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 00:31:00,43.901360482,-117.006276771,666.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 00:31:18,43.905369211,-117.006226732,666.9,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 00:31:40,43.910345379,-117.006171914,667.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 00:32:04,43.915835023,-117.006107708,665.9,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 00:32:31,43.922012569,-117.006016765,667.8,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 00:32:56,43.927739337,-117.005942250,667.8,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 00:33:19,43.933003591,-117.005930767,666.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 00:33:39,43.937580697,-117.005925989,665.9,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 00:33:55,43.941233950,-117.005914589,666.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 00:34:13,43.945362205,-117.005893048,667.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 00:34:36,43.950640792,-117.005882654,668.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 00:35:02,43.956613736,-117.005838985,666.8,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 00:35:26,43.962116456,-117.005800009,667.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 00:35:47,43.966922304,-117.005738402,669.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 00:36:12,43.972647814,-117.005685931,671.1,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 00:36:39,43.978829300,-117.005641507,669.6,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 00:37:03,43.984307628,-117.005643183,670.1,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 00:37:19,43.987733144,-117.005670844,668.6,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:09:54,43.988724472,-117.006719420,668.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:09:57,43.988662027,-117.007326605,669.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:10:03,43.988639731,-117.008812130,670.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:10:10,43.988619112,-117.010818003,671.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:10:13,43.988621710,-117.011717884,672.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:10:41,43.988655154,-117.020162065,674.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:11:08,43.988667978,-117.028266946,677.6,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:11:39,43.988683987,-117.037572367,678.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:12:11,43.988687927,-117.047174927,679.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:12:37,43.988692034,-117.055256087,681.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:13:03,43.988700584,-117.063349821,679.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:13:34,43.988721035,-117.072995044,677.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:14:05,43.988735704,-117.082638340,677.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:14:26,43.988599917,-117.089141943,676.9,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:14:33,43.987994492,-117.091128454,678.9,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:14:41,43.987215143,-117.093365416,680.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:14:50,43.986340826,-117.095888285,684.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:14:52,43.986148210,-117.096449453,685.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:15:05,43.984893355,-117.100100610,690.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:15:06,43.984796377,-117.100381656,690.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:15:14,43.984009735,-117.102637477,690.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:15:18,43.983615702,-117.103759898,687.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:15:19,43.983519226,-117.104039099,686.8,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:15:22,43.983230889,-117.104877038,686.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:15:27,43.982752701,-117.106283018,682.8,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:15:28,43.982657231,-117.106564231,682.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:15:31,43.982372414,-117.107407199,681.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:15:39,43.981855754,-117.109771147,682.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:15:55,43.981439257,-117.114717141,680.8,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:16:19,43.981401119,-117.122189188,676.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:16:47,43.981543696,-117.130884994,676.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:17:00,43.981568254,-117.134926161,677.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:17:34,43.981546797,-117.145503536,677.8,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:17:57,43.981589545,-117.152652377,679.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:18:22,43.981597927,-117.160435226,678.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:18:55,43.981620306,-117.170690149,679.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:18:58,43.981626425,-117.171621043,680.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:19:15,43.981649475,-117.176908432,682.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:19:29,43.981677722,-117.181271044,682.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:19:59,43.981705969,-117.190592140,680.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:20:28,43.981762882,-117.199605620,681.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:20:45,43.981780233,-117.204887811,683.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:20:48,43.981784843,-117.205816442,684.8,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:20:50,43.981788699,-117.206436619,685.9,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:20:51,43.981792638,-117.206747169,686.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:20:54,43.981836224,-117.207675129,688.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:21:01,43.982310640,-117.209749063,689.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:21:13,43.983348822,-117.213208443,687.6,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:21:19,43.983864728,-117.214934360,684.8,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:21:37,43.985420745,-117.220099960,683.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:21:40,43.985638926,-117.220977629,684.1,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:21:46,43.985547563,-117.222798932,681.6,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:21:47,43.985457625,-117.223083917,681.6,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:22:03,43.983924156,-117.227584580,684.9,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:22:09,43.983580330,-117.229342265,685.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:22:10,43.983536828,-117.229570169,684.6,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:22:12,43.983471030,-117.229922460,684.1,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:22:14,43.983426690,-117.230177773,684.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:22:18,43.983467342,-117.230384303,683.8,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:22:38,43.983481675,-117.230340885,683.8,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:23:04,43.983477317,-117.230339209,683.8,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:23:14,43.983411267,-117.230444150,684.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:23:18,43.983330214,-117.230643388,684.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:23:23,43.983166851,-117.231488368,684.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:23:27,43.982998878,-117.232418759,683.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:23:33,43.982764268,-117.233907050,682.6,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:23:37,43.982674750,-117.234809026,683.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:23:39,43.982654381,-117.235169783,683.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:23:40,43.982647005,-117.235338008,683.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:23:59,43.982636696,-117.238438306,684.1,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:24:21,43.982674666,-117.241996508,683.9,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:24:45,43.982686149,-117.245883113,683.8,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:24:52,43.982679779,-117.247088598,683.8,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:25:06,43.982357327,-117.249709619,683.8,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:25:17,43.981797164,-117.251645168,683.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:25:25,43.981169276,-117.253168160,684.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:25:27,43.980970960,-117.253594883,683.9,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:25:38,43.979669251,-117.255970566,683.8,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:25:41,43.979208413,-117.256667772,683.8,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:25:45,43.978511374,-117.257624315,683.8,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:25:50,43.977553407,-117.258857964,683.8,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:25:51,43.977361629,-117.259106152,683.8,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:26:18,43.972203489,-117.265766161,689.8,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:26:46,43.966883412,-117.272690535,689.9,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:27:06,43.963047769,-117.277665110,690.5,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:27:38,43.956872234,-117.285677874,693.9,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:28:04,43.951855078,-117.292183237,694.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:28:34,43.946069470,-117.299682610,696.1,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:28:56,43.941830406,-117.305188598,696.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:29:20,43.937263107,-117.311274614,698.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:29:27,43.936378900,-117.313510571,698.9,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:29:34,43.936021160,-117.316015335,699.4,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:29:41,43.936235402,-117.318555471,702.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:29:51,43.936893549,-117.322138483,702.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:30:03,43.937750347,-117.326463796,703.6,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:30:07,43.938006330,-117.327949824,704.0,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:30:18,43.938799510,-117.331900382,705.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:30:26,43.939115843,-117.334792307,705.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:30:35,43.939122381,-117.338088658,705.6,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:31:03,43.939194130,-117.348328829,705.2,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:31:28,43.939390685,-117.357468540,705.8,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:31:51,43.939529490,-117.365885228,704.7,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:32:05,43.939577099,-117.371002547,705.3,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
T,2017-10-07 15:32:11,43.939012997,-117.373026777,705.6,#efebe7,http://maps.google.com/mapfiles/kml/shapes/placemark_circle.png,0,0
