type,latitude,longitude,altitude (m),slope (%),distance (km),distance_interval (m),color,width,opacity,name,desc
T,42.539105331,-111.417817092,1869.8,-7.8,389.769,115.65,,,,,
T,42.539889459,-111.418761145,1869.9,0.0,389.886,116.62,,,,,
T,42.540736701,-111.420109291,1867.7,-1.5,390.031,145.33,,,,,
T,42.541369367,-111.421230202,1868.4,0.6,390.147,115.83,,,,,
T,42.544828411,-111.427390147,1866.7,-0.3,390.783,635.35,,,,,
T,42.548300782,-111.433583200,1864.2,-0.4,391.421,638.39,,,,,
T,42.548929928,-111.434714924,1860.6,-3.1,391.537,116.30,,,,,
T,42.549400572,-111.435562754,1858.6,-2.4,391.624,87.08,,,,,
T,42.550031226,-111.436681151,1858.5,-0.1,391.740,115.52,,,,,
T,42.551288595,-111.438909396,1858.7,0.1,391.970,230.22,,,,,
T,42.552871266,-111.441734852,1856.2,-0.9,392.261,291.13,,,,,
T,42.553505274,-111.442864817,1854.5,-1.4,392.378,116.50,,,,,
T,42.554136263,-111.443997547,1854.4,-0.1,392.494,116.48,,,,,
T,42.554775300,-111.445121644,1850.1,-3.7,392.611,116.46,,,,,
T,42.555411737,-111.446239371,1844.3,-5.0,392.727,115.86,,,,,
T,42.559166495,-111.452956879,1848.9,0.7,393.418,691.60,,,,,
T,42.561218552,-111.456609378,1846.1,-0.7,393.795,376.73,,,,,
T,42.563421400,-111.460545855,1843.4,-0.7,394.200,405.43,,,,,
T,42.565151928,-111.463644141,1838.4,-1.5,394.519,318.87,,,,,
T,42.565784929,-111.464772765,1834.4,-3.4,394.635,116.33,,,,,
T,42.566417176,-111.465899879,1832.0,-2.1,394.752,116.18,,,,,
T,42.567203231,-111.467307033,1828.5,-2.4,394.896,144.83,,,,,
T,42.567674210,-111.468146229,1823.0,-6.3,394.983,86.52,,,,,
T,42.570922449,-111.473626569,1826.0,0.5,395.560,576.78,,,,,
T,42.571882931,-111.474836664,1819.5,-4.4,395.706,145.79,,,,,
T,42.572492715,-111.475510150,1815.3,-4.9,395.793,87.44,,,,,
T,42.573128482,-111.476138625,1810.1,-5.9,395.880,87.47,,,,,
T,42.573997099,-111.476897104,1810.9,0.6,395.995,114.84,,,,,
T,42.575119436,-111.477730181,1816.2,3.8,396.138,142.20,,,,,
T,42.575817481,-111.478167214,1817.5,1.5,396.223,85.44,,,,,
T,42.577277357,-111.478914041,1821.0,2.0,396.396,173.37,,,,,
T,42.580077918,-111.479799170,1821.4,0.1,396.716,319.47,,,,,
T,42.584423181,-111.480856463,1824.4,0.6,397.206,490.43,,,,,
T,42.585447449,-111.481113620,1826.5,1.8,397.322,115.72,,,,,
T,42.588201659,-111.482204273,1824.4,-0.6,397.641,318.78,,,,,
T,42.588662328,-111.482543070,1822.1,-4.1,397.699,58.24,,,,,
T,42.589324666,-111.483117901,1818.1,-4.6,397.786,87.41,,,,,
T,42.590170987,-111.483956762,1817.0,-1.0,397.903,116.53,,,,,
T,42.591225011,-111.485004751,1817.4,0.3,398.048,145.29,,,,,
T,42.592911450,-111.486677024,1809.9,-3.3,398.280,232.24,,,,,
T,42.593752574,-111.487512281,1805.8,-3.5,398.396,115.89,,,,,
T,42.593960194,-111.487720991,1805.7,-0.2,398.425,28.73,,,,,
T,42.596453810,-111.490204381,1807.9,0.6,398.769,343.91,,,,,
T,42.596662017,-111.490413090,1808.0,0.4,398.798,28.78,,,,,
T,42.597710425,-111.491455799,1815.8,5.4,398.942,144.52,,,,,
T,42.601937586,-111.495645745,1805.9,-1.7,399.524,582.01,,,,,
T,42.604861278,-111.498545632,1810.2,1.1,399.927,402.63,,,,,
T,42.605282050,-111.498961458,1811.2,1.8,399.985,57.87,,,,,
T,42.610142883,-111.503719613,1811.7,0.1,400.651,666.34,,,,,
T,42.615824556,-111.509333225,1810.4,-0.2,401.432,781.35,,,,,
T,42.616657633,-111.510168817,1815.5,4.4,401.548,115.17,,,,,
T,42.617491968,-111.510993764,1819.5,3.5,401.662,114.77,,,,,
T,42.618117342,-111.511616958,1822.5,3.5,401.749,86.26,,,,,
T,42.618958885,-111.512452047,1825.7,2.8,401.865,115.90,,,,,
T,42.619380327,-111.512871813,1826.6,1.5,401.923,58.12,,,,,
T,42.622546172,-111.515998598,1828.7,0.5,402.358,435.30,,,,,
T,42.627159823,-111.520611998,1829.8,0.2,402.995,637.10,,,,,
T,42.629254041,-111.522697918,1830.3,0.2,403.284,288.79,,,,,
T,42.629879667,-111.523322202,1831.7,1.6,403.370,86.33,,,,,
T,42.630716432,-111.524153855,1835.1,3.0,403.486,115.30,,,,,
T,42.634592895,-111.528317733,1835.6,0.1,404.035,549.62,,,,,
T,42.635744819,-111.530669862,1832.2,-1.4,404.267,231.51,,,,,
T,42.636143211,-111.531976266,1830.7,-1.3,404.383,115.93,,,,,
T,42.637160104,-111.535980552,1828.7,-0.6,404.730,347.31,,,,,
T,42.637851778,-111.538650021,1824.8,-1.7,404.962,232.04,,,,,
T,42.638108432,-111.539654341,1823.5,-1.4,405.049,87.17,,,,,
T,42.639215514,-111.543982504,1818.6,-1.3,405.425,375.68,,,,,
T,42.639554394,-111.545290500,1817.7,-0.8,405.538,113.69,,,,,
T,42.639900148,-111.546622384,1812.8,-4.3,405.654,115.79,,,,,
T,42.640680252,-111.549696447,1811.1,-0.6,405.921,266.60,,,,,
T,42.641536798,-111.552957762,1810.0,-0.4,406.205,283.89,,,,,
T,42.642037617,-111.554921558,1806.7,-1.9,406.375,170.39,,,,,
T,42.642200058,-111.555546345,1805.7,-2.0,406.429,54.32,,,,,
T,42.643319042,-111.559846178,1801.6,-1.1,406.803,373.90,,,,,
T,42.643671418,-111.561209494,1798.4,-2.7,406.922,118.46,,,,,
T,42.643759679,-111.561549464,1797.3,-3.5,406.951,29.55,,,,,
T,42.644021865,-111.562566357,1794.1,-3.6,407.040,88.34,,,,,
T,42.644192018,-111.563242525,1793.0,-1.9,407.098,58.59,,,,,
T,42.644536011,-111.564592850,1792.5,-0.5,407.215,117.15,,,,,
T,42.645152667,-111.566948667,1786.5,-2.9,407.420,204.98,,,,,
T,42.645943416,-111.569988951,1784.8,-0.6,407.685,264.35,,,,,
T,42.646935079,-111.573359566,1781.3,-1.2,407.982,297.56,,,,,
T,42.647096934,-111.573883016,1781.5,0.4,408.029,46.54,,,,,
T,42.647779304,-111.576121319,1782.0,0.3,408.227,198.59,,,,,
T,42.648336366,-111.577884536,1786.9,3.1,408.385,157.28,,,,,
T,42.648816146,-111.578912912,1787.0,0.2,408.485,99.76,,,,,
T,42.649445962,-111.579808686,1782.4,-4.6,408.586,101.44,,,,,
T,42.649884922,-111.580263656,1780.8,-2.6,408.647,61.40,,,,,
T,42.650784971,-111.581001012,1779.7,-0.9,408.764,116.84,,,,,
T,42.652355237,-111.582276905,1778.5,-0.6,408.968,203.40,,,,,
T,42.653567092,-111.583759412,1776.9,-0.9,409.149,181.38,,,,,
T,42.654335294,-111.585542914,1775.0,-1.2,409.318,169.32,,,,,
T,42.654511649,-111.586281862,1773.7,-2.0,409.382,63.68,,,,,
T,42.654708875,-111.588036865,1771.3,-1.7,409.528,145.56,,,,,
T,42.654695800,-111.591574531,1769.8,-0.5,409.818,290.08,,,,,
T,42.654733518,-111.594388420,1768.6,-0.5,410.048,230.77,,,,,
T,42.654752461,-111.595929936,1766.3,-1.8,410.175,126.42,,,,,
T,42.654760256,-111.599856606,1761.2,-1.6,410.497,321.97,,,,,
T,42.654768471,-111.601017918,1759.5,-1.9,410.592,95.23,,,,,
T,42.654791018,-111.604910726,1760.1,0.2,410.911,319.20,,,,,
T,42.654811051,-111.610496845,1757.6,-0.5,411.369,458.04,,,,,
T,42.655000901,-111.614005091,1756.2,-0.5,411.658,288.43,,,,,
T,42.655369705,-111.615658840,1752.8,-2.4,411.799,141.65,,,,,
T,42.655804390,-111.617341423,1748.4,-3.0,411.946,146.17,,,,,
T,42.656437056,-111.619734876,1751.0,1.3,412.154,208.45,,,,,
T,42.657737592,-111.624728898,1750.7,-0.1,412.588,434.21,,,,,
T,42.658499423,-111.627652589,1748.8,-0.7,412.842,254.22,,,,,
T,42.660332294,-111.634645946,1749.6,0.1,413.451,608.46,,,,,
T,42.661543144,-111.639305195,1750.3,0.2,413.856,404.99,,,,,
T,42.661610534,-111.639649607,1750.4,0.3,413.885,29.21,,,,,
T,42.661744393,-111.641759248,1750.8,0.2,414.059,173.60,,,,,
T,42.661328400,-111.644161502,1749.0,-0.9,414.261,202.30,,,,,
T,42.660023756,-111.648780098,1748.4,-0.1,414.666,405.46,,,,,
T,42.659561997,-111.650431333,1748.4,-0.0,414.811,144.78,,,,,
T,42.658045208,-111.656445097,1751.1,0.5,415.332,521.07,,,,,
T,42.657422349,-111.660983479,1746.1,-1.3,415.711,378.49,,,,,
T,42.657097969,-111.663413979,1744.7,-0.7,415.913,202.51,,,,,
T,42.656958662,-111.664456520,1744.7,-0.0,416.000,86.87,,,,,
T,42.655712357,-111.672400720,1748.6,0.6,416.666,665.93,,,,,
T,42.655080445,-111.676913202,1747.7,-0.3,417.043,376.60,,,,,
T,42.653685026,-111.686980957,1747.7,0.0,417.883,839.95,,,,,
T,42.652302431,-111.697045444,1747.7,-0.0,418.722,839.44,,,,,
T,42.651329795,-111.702172235,1747.7,0.0,419.156,434.06,,,,,
T,42.650621273,-111.705566989,1747.7,0.0,419.445,289.29,,,,,
T,42.649446130,-111.712083667,1748.2,0.1,419.996,550.10,,,,,
T,42.649094760,-111.715939594,1748.6,0.2,420.314,318.60,,,,,
T,42.649013707,-111.721243747,1746.6,-0.5,420.749,435.05,,,,,
T,42.649017060,-111.721598133,1746.7,0.2,420.778,29.06,,,,,
T,42.649026029,-111.722306991,1745.0,-2.8,420.836,58.14,,,,,
T,42.649106076,-111.726549324,1738.6,-1.9,421.184,348.00,,,,,
T,42.649120661,-111.729724808,1738.3,-0.1,421.445,260.41,,,,,
T,42.649145974,-111.738550784,1738.6,0.0,422.169,723.77,,,,,
T,42.649183860,-111.746666310,1743.2,0.7,422.834,665.51,,,,,
T,42.649194254,-111.751957554,1737.6,-1.3,423.268,433.90,,,,,
T,42.649234403,-111.756905979,1733.4,-1.0,423.674,405.81,,,,,
T,42.649254603,-111.761858342,1731.6,-0.4,424.080,406.12,,,,,
T,42.649255442,-111.762212310,1731.5,-0.2,424.109,29.03,,,,,
T,42.649265584,-111.767165931,1727.6,-1.0,424.515,406.21,,,,,
T,42.649271870,-111.769641023,1725.3,-1.1,424.718,202.97,,,,,
T,42.649286538,-111.772826733,1721.3,-1.5,424.979,261.24,,,,,
T,42.649296681,-111.774594644,1720.2,-0.8,425.124,144.98,,,,,
T,42.649316713,-111.777068730,1716.2,-2.0,425.327,202.90,,,,,
T,42.649325430,-111.780250166,1711.1,-1.9,425.588,260.89,,,,,
T,42.649328699,-111.785183335,1711.1,0.0,425.993,404.54,,,,,
T,42.649352169,-111.790131004,1706.8,-1.1,426.398,405.73,,,,,
T,42.649355521,-111.791547043,1704.6,-1.9,426.514,116.12,,,,,
T,42.649365161,-111.793316295,1701.9,-1.8,426.660,145.09,,,,,
T,42.649389217,-111.796849854,1700.6,-0.5,426.949,289.78,,,,,
T,42.649402292,-111.802852973,1698.9,-0.3,427.442,492.28,,,,,
T,42.649411848,-111.807800476,1693.5,-1.3,427.847,405.71,,,,,
T,42.649435988,-111.813806528,1690.0,-0.7,428.340,492.52,,,,,
T,42.649465660,-111.819813419,1687.1,-0.6,428.832,492.59,,,,,
T,42.649463648,-111.825472796,1686.5,-0.1,429.297,464.09,,,,,
T,42.649484603,-111.830071863,1683.4,-0.8,429.674,377.14,,,,,
T,42.649660958,-111.836438756,1680.7,-0.5,430.196,522.47,,,,,
T,42.649885090,-111.840527616,1678.9,-0.5,430.532,336.22,,,,,
T,42.650041413,-111.844270974,1675.6,-1.1,430.840,307.45,,,,,
T,42.650080472,-111.848977916,1674.5,-0.3,431.226,386.00,,,,,
T,42.650068402,-111.852558749,1671.6,-1.0,431.519,293.64,,,,,
T,42.650056500,-111.860088799,1671.3,-0.1,432.137,617.48,,,,,
T,42.650051722,-111.862594318,1671.3,0.0,432.342,205.46,,,,,
T,42.650062032,-111.865103943,1671.3,0.0,432.548,205.80,,,,,
T,42.650030851,-111.873607719,1671.5,0.0,433.246,697.34,,,,,
T,42.649989193,-111.882437300,1672.1,0.1,433.970,724.06,,,,,
T,42.649613768,-111.886993283,1676.6,1.2,434.346,375.92,,,,,
T,42.649159720,-111.889736345,1680.4,1.7,434.576,230.53,,,,,
T,42.649020748,-111.890406646,1683.0,4.4,434.633,57.09,,,,,
T,42.648946736,-111.890739743,1683.7,2.4,434.662,28.53,,,,,
T,42.648710618,-111.891735680,1684.9,1.4,434.747,85.78,,,,,
T,42.648449354,-111.892725751,1690.4,6.4,434.834,86.22,,,,,
T,42.648155820,-111.893704422,1696.2,6.7,434.920,86.63,,,,,
T,42.647853065,-111.894678399,1698.5,2.7,435.007,86.66,,,,,
T,42.647643769,-111.895322632,1703.1,7.9,435.065,57.72,,,,,
T,42.647314863,-111.896278420,1708.3,6.0,435.151,86.48,,,,,
T,42.646959051,-111.897215517,1715.1,7.9,435.238,86.42,,,,,
T,42.646711199,-111.897831000,1717.0,3.4,435.295,57.49,,,,,
T,42.646455970,-111.898441454,1718.6,2.8,435.353,57.53,,,,,
T,42.646055818,-111.899343347,1723.4,5.6,435.439,86.29,,,,,
T,42.645637142,-111.900233254,1721.7,-2.1,435.525,86.54,,,,,
T,42.645198349,-111.901105056,1728.6,8.1,435.612,86.53,,,,,
T,42.644754192,-111.901973169,1733.2,5.3,435.699,86.62,,,,,
T,42.644313807,-111.902846564,1736.8,4.1,435.785,86.74,,,,,
T,42.644018177,-111.903424999,1740.5,6.5,435.843,57.70,,,,,
T,42.643570835,-111.904288502,1745.2,5.3,435.930,86.51,,,,,
T,42.643422307,-111.904576421,1746.6,5.1,435.958,28.81,,,,,
T,42.643127265,-111.905154437,1747.3,1.2,436.016,57.63,,,,,
T,42.642678665,-111.906017521,1747.8,0.6,436.103,86.57,,,,,
T,42.642186061,-111.906834170,1756.6,10.2,436.189,86.49,,,,,
T,42.641599746,-111.907532969,1759.2,3.0,436.276,86.76,,,,,
T,42.640937408,-111.908096233,1762.5,3.8,436.363,86.88,,,,,
T,42.640250428,-111.908616414,1769.0,7.4,436.450,87.43,,,,,
T,42.639564201,-111.909124944,1774.8,6.7,436.537,86.89,,,,,
T,42.639110321,-111.909468938,1778.9,7.2,436.595,57.78,,,,,
T,42.638658788,-111.909823827,1780.4,2.5,436.653,57.99,,,,,
T,42.638029223,-111.910450207,1786.2,6.7,436.740,86.78,,,,,
T,42.637483394,-111.911196197,1786.5,0.4,436.826,86.14,,,,,
T,42.636969415,-111.911984598,1788.4,2.2,436.912,86.26,,,,,
T,42.636799179,-111.912249886,1791.1,9.4,436.941,28.83,,,,,
T,42.636286542,-111.913042897,1795.7,5.3,437.027,86.45,,,,,
T,42.635938944,-111.913567269,1796.8,1.9,437.085,57.80,,,,,
T,42.635760913,-111.913826605,1797.4,1.9,437.114,29.04,,,,,
T,42.635185663,-111.914545605,1804.9,8.7,437.201,86.96,,,,,
T,42.634530701,-111.915113395,1808.8,4.5,437.287,86.39,,,,,
T,42.633814383,-111.915519582,1812.1,3.9,437.374,86.27,,,,,
T,42.633315409,-111.915709935,1815.9,6.6,437.431,57.59,,,,,
T,42.632303797,-111.916047139,1823.9,6.9,437.547,115.73,,,,,
T,42.631557724,-111.916372189,1823.3,-0.7,437.634,87.06,,,,,
T,42.630862109,-111.916847611,1825.3,2.3,437.721,86.56,,,,,
T,42.630192144,-111.917377599,1833.0,8.9,437.807,86.19,,,,,
T,42.629747316,-111.917736093,1835.5,4.3,437.864,57.50,,,,,
T,42.629301986,-111.918094503,1836.7,2.1,437.922,57.55,,,,,
T,42.628858918,-111.918453081,1841.1,7.7,437.979,57.34,,,,,
T,42.628191300,-111.918991534,1845.9,5.6,438.065,86.32,,,,,
T,42.627746807,-111.919352040,1846.1,0.3,438.123,57.56,,,,,
T,42.626846172,-111.920072381,1852.4,5.4,438.239,116.19,,,,,
T,42.625274817,-111.921377191,1863.1,5.2,438.444,204.76,,,,,
T,42.625061413,-111.921584811,1864.0,3.0,438.473,29.19,,,,,
T,42.623680914,-111.923220456,1857.3,-3.3,438.677,203.77,,,,,
T,42.622995861,-111.924304403,1853.0,-3.6,438.794,117.04,,,,,
T,42.622541478,-111.925174948,1843.9,-10.4,438.881,87.45,,,,,
T,42.622138476,-111.926081786,1836.7,-8.4,438.968,86.83,,,,,
T,42.621892216,-111.926702382,1834.6,-3.6,439.026,57.80,,,,,
T,42.621569512,-111.927669402,1830.1,-5.2,439.113,87.06,,,,,
T,42.621385027,-111.928333752,1822.8,-12.4,439.171,58.23,,,,,
T,42.621230800,-111.929012099,1822.7,-0.1,439.230,58.23,,,,,
T,42.621050673,-111.930041648,1825.2,2.9,439.316,86.80,,,,,
T,42.620959226,-111.930740783,1819.2,-10.3,439.375,58.25,,,,,
T,42.620824110,-111.931794221,1817.4,-2.1,439.462,87.72,,,,,
T,42.620731238,-111.932491846,1809.0,-14.4,439.520,58.16,,,,,
T,42.620638032,-111.933188383,1806.0,-5.1,439.579,58.07,,,,,
T,42.620543651,-111.933881817,1801.5,-7.9,439.636,57.85,,,,,
T,42.620398896,-111.934921760,1797.6,-4.4,439.723,86.82,,,,,
T,42.620306108,-111.935625086,1794.1,-6.0,439.782,58.62,,,,,
T,42.620168729,-111.936687911,1791.8,-2.6,439.870,88.52,,,,,
T,42.620059596,-111.937751658,1789.7,-2.5,439.958,88.11,,,,,
T,42.620034954,-111.938825715,1788.0,-1.9,440.047,88.16,,,,,
T,42.620084910,-111.939903460,1778.1,-11.2,440.135,88.59,,,,,
T,42.620139895,-111.940618604,1772.7,-9.2,440.194,58.99,,,,,
T,42.620197730,-111.941333916,1768.9,-6.3,440.253,59.04,,,,,
T,42.620225726,-111.941690398,1768.7,-0.8,440.283,29.41,,,,,
T,42.620269814,-111.942407386,1762.6,-10.4,440.342,59.03,,,,,
T,42.620285321,-111.943491250,1761.1,-1.6,440.431,88.94,,,,,
T,42.620279035,-111.943854438,1765.0,12.9,440.460,29.80,,,,,
T,42.620220026,-111.944934363,1762.6,-2.7,440.549,88.84,,,,,
T,42.620149283,-111.945640538,1757.6,-8.5,440.608,58.47,,,,,
T,42.619924899,-111.947028330,1757.4,-0.2,440.724,116.55,,,,,
T,42.619110178,-111.951528071,1757.0,-0.1,441.104,380.10,,,,,
T,42.618901553,-111.952944445,1753.2,-3.2,441.223,118.49,,,,,
T,42.618784960,-111.954004588,1745.4,-8.9,441.311,87.94,,,,,
T,42.618734837,-111.954717049,1745.1,-0.5,441.370,58.72,,,,,
T,42.618709858,-111.955435798,1743.4,-2.9,441.429,59.03,,,,,
T,42.618700135,-111.956157982,1734.4,-15.1,441.488,59.26,,,,,
T,42.618705165,-111.957238661,1729.6,-5.5,441.577,88.66,,,,,
T,42.618718240,-111.957952967,1724.0,-9.5,441.635,58.62,,,,,
T,42.618731232,-111.958670122,1721.0,-5.1,441.694,58.86,,,,,
T,42.618747493,-111.959750801,1713.6,-8.4,441.783,88.68,,,,,
T,42.618758725,-111.960467789,1718.0,7.4,441.842,58.84,,,,,
T,42.618773980,-111.961542182,1717.8,-0.2,441.930,88.16,,,,,
T,42.618794432,-111.962979007,1706.2,-9.8,442.048,117.90,,,,,
T,42.618803904,-111.963695074,1697.6,-14.6,442.106,58.76,,,,,
T,42.618813207,-111.964412732,1694.0,-6.0,442.165,58.89,,,,,
T,42.618825277,-111.965492573,1684.2,-11.1,442.254,88.60,,,,,
T,42.618800132,-111.966564534,1683.5,-0.8,442.342,87.99,,,,,
T,42.618742129,-111.967279511,1684.4,1.6,442.401,59.01,,,,,
T,42.618650515,-111.967990547,1682.6,-3.0,442.460,59.22,,,,,
T,42.618469801,-111.969041722,1683.6,1.1,442.549,88.55,,,,,
T,42.618184313,-111.970425826,1675.3,-7.1,442.666,117.90,,,,,
T,42.618034277,-111.971118925,1667.4,-13.3,442.726,59.26,,,,,
T,42.617810564,-111.972157192,1665.1,-2.6,442.814,88.73,,,,,
T,42.617665809,-111.972848950,1659.5,-9.5,442.873,58.99,,,,,
T,42.617519964,-111.973541379,1657.1,-4.1,442.933,59.08,,,,,
T,42.617373364,-111.974232215,1654.5,-4.3,442.992,58.97,,,,,
T,42.617153088,-111.975265872,1648.7,-6.6,443.080,88.27,,,,,
T,42.616940271,-111.976308497,1646.3,-2.6,443.169,88.75,,,,,
T,42.616826026,-111.977007464,1640.5,-9.9,443.227,58.73,,,,,
T,42.616733993,-111.978067523,1640.1,-0.4,443.315,87.57,,,,,
T,42.616738854,-111.979141664,1635.9,-4.7,443.403,88.13,,,,,
T,42.616801299,-111.979856724,1628.9,-11.9,443.462,59.08,,,,,
T,42.616908336,-111.980557535,1623.4,-9.2,443.521,58.72,,,,,
T,42.617060551,-111.981241163,1623.6,0.3,443.579,58.58,,,,,
T,42.617367413,-111.982233077,1622.2,-1.5,443.668,88.23,,,,,
T,42.617621636,-111.982864067,1614.4,-13.3,443.727,58.97,,,,,
T,42.618072918,-111.983752968,1617.4,3.4,443.815,88.50,,,,,
T,42.618405009,-111.984311957,1611.9,-9.2,443.874,58.86,,,,,
T,42.618909012,-111.985146543,1599.0,-14.6,443.962,88.45,,,,,
T,42.619410669,-111.985990182,1599.5,0.6,444.051,88.86,,,,,
T,42.619909644,-111.986827869,1601.0,1.7,444.140,88.29,,,,,
T,42.620243663,-111.987383254,1595.0,-10.2,444.198,58.76,,,,,
T,42.620747415,-111.988218594,1589.2,-6.5,444.287,88.48,,,,,
T,42.621080847,-111.988778673,1587.4,-3.2,444.346,59.02,,,,,
T,42.621411849,-111.989339339,1584.9,-4.2,444.405,58.89,,,,,
T,42.621908644,-111.990177194,1575.5,-10.6,444.493,88.15,,,,,
T,42.622391274,-111.991033656,1578.6,3.5,444.581,88.38,,,,,
T,42.622662261,-111.991646290,1574.7,-6.5,444.640,58.58,,,,,
T,42.622879855,-111.992295636,1566.8,-13.6,444.698,58.50,,,,,
T,42.623045566,-111.992980186,1561.5,-8.8,444.757,59.10,,,,,
T,42.623187639,-111.994045107,1560.7,-1.0,444.846,88.78,,,,,
T,42.623189148,-111.995123941,1552.5,-9.2,444.935,88.50,,,,,
T,42.623045985,-111.996176289,1548.3,-4.9,445.022,87.78,,,,,
T,42.622785559,-111.997187818,1552.2,4.5,445.110,87.88,,,,,
T,42.622088017,-111.998660602,1552.8,0.4,445.254,143.54,,,,,
T,42.621617457,-111.999471970,1553.7,1.1,445.338,84.64,,,,,
T,42.621348482,-111.999908248,1555.3,3.3,445.385,46.62,,,,,
T,42.621015385,-112.000459190,1550.7,-7.8,445.444,58.41,,,,,
T,42.620097566,-112.002476296,1546.5,-2.1,445.638,194.37,,,,,
T,42.619815683,-112.003876157,1546.2,-0.2,445.757,119.04,,,,,
T,42.619795985,-112.004986089,1546.7,0.5,445.848,91.09,,,,,
T,42.619993296,-112.006443366,1541.1,-4.6,445.970,121.55,,,,,
T,42.620253051,-112.007296812,1534.1,-9.2,446.045,75.73,,,,,
T,42.620842885,-112.008786276,1533.7,-0.3,446.184,138.66,,,,,
T,42.621641178,-112.010911675,1535.3,0.8,446.380,195.62,,,,,
T,42.622671314,-112.014513798,1538.6,1.0,446.696,316.90,,,,,
T,42.623559628,-112.019170784,1535.2,-0.9,447.091,394.59,,,,,
T,42.623913176,-112.021040283,1528.8,-4.0,447.249,158.32,,,,,
T,42.623956846,-112.021276988,1528.2,-3.4,447.269,20.02,,,,,
T,42.624171674,-112.022485491,1524.8,-3.3,447.371,101.97,,,,,
T,42.624535197,-112.025358807,1520.7,-1.7,447.611,239.15,,,,,
T,42.624588506,-112.028494812,1519.6,-0.4,447.868,257.33,,,,,
T,42.624194641,-112.032337161,1518.5,-0.4,448.186,318.23,,,,,
T,42.623315631,-112.036028802,1525.1,2.1,448.504,318.20,,,,,
T,42.622971889,-112.037126999,1526.4,1.3,448.602,97.85,,,,,
T,42.622602833,-112.038215389,1527.3,0.9,448.700,98.25,,,,,
T,42.621048912,-112.042479347,1534.3,1.8,449.090,390.08,,,,,
T,42.620584974,-112.043780470,1525.1,-7.8,449.209,118.53,,,,,
T,42.620246764,-112.044771044,1521.1,-4.5,449.299,89.53,,,,,
T,42.619908303,-112.045752900,1512.8,-9.3,449.387,88.90,,,,,
T,42.618691167,-112.049287129,1523.0,3.2,449.707,319.93,,,,,
T,42.616570378,-112.055458976,1515.8,-1.3,450.266,558.49,,,,,
T,42.616128232,-112.057883022,1515.2,-0.3,450.471,204.86,,,,,
T,42.616106775,-112.060739240,1515.1,-0.1,450.705,234.36,,,,,
T,42.616226384,-112.063230760,1520.5,2.6,450.910,204.85,,,,,
T,42.616320262,-112.065010657,1525.0,3.1,451.056,146.41,,,,,
T,42.616486642,-112.068237439,1526.9,0.7,451.322,265.39,,,,,
T,42.616708847,-112.072546743,1525.0,-0.5,451.676,354.42,,,,,
T,42.616758887,-112.073625242,1525.1,0.0,451.765,88.66,,,,,
T,42.616811274,-112.074702149,1521.3,-4.2,451.853,88.55,,,,,
T,42.616902050,-112.076491853,1517.5,-2.6,452.001,147.18,,,,,
T,42.616974050,-112.077921471,1512.8,-3.9,452.118,117.57,,,,,
T,42.617045129,-112.079349998,1510.0,-2.4,452.236,117.47,,,,,
T,42.617484508,-112.083209781,1510.3,0.1,452.556,320.42,,,,,
T,42.617584085,-112.083907323,1511.6,2.2,452.614,58.29,,,,,
T,42.617847947,-112.085652938,1512.9,0.9,452.760,146.19,,,,,
T,42.618052717,-112.087058080,1512.9,0.0,452.878,117.51,,,,,
T,42.618603241,-112.090940075,1520.2,2.2,453.202,324.31,,,,,
T,42.619164744,-112.094794661,1522.7,0.8,453.525,322.33,,,,,
T,42.619320145,-112.095844662,1523.2,0.6,453.612,87.86,,,,,
T,42.619421482,-112.096549077,1523.4,0.4,453.671,58.88,,,,,
T,42.620032020,-112.100786129,1518.8,-1.3,454.026,354.17,,,,,
T,42.620246429,-112.102198312,1513.5,-4.5,454.144,118.28,,,,,
T,42.620453713,-112.103616279,1509.1,-3.7,454.262,118.59,,,,,
T,42.620820086,-112.106252136,1500.7,-3.8,454.482,220.04,,,,,
T,42.621183526,-112.108950186,1508.6,3.5,454.707,225.00,,,,,
T,42.621290898,-112.109722495,1509.5,1.3,454.772,64.47,,,,,
T,42.621582420,-112.111714454,1510.7,0.7,454.939,166.60,,,,,
T,42.622212488,-112.114291051,1508.6,-0.9,455.161,222.67,,,,,
T,42.623431887,-112.118305312,1500.1,-2.4,455.517,356.09,,,,,
T,42.623836733,-112.119633760,1500.7,0.5,455.635,117.90,,,,,
T,42.624732172,-112.122597853,1512.8,4.6,455.898,262.72,,,,,
T,42.625894491,-112.125786496,1512.8,-0.0,456.190,291.71,,,,,
T,42.626558254,-112.126904391,1507.3,-4.7,456.307,117.67,,,,,
T,42.627254454,-112.127989261,1497.1,-8.6,456.425,117.90,,,,,
T,42.627946129,-112.129075890,1488.7,-7.2,456.543,117.68,,,,,
T,42.628645180,-112.130151875,1488.5,-0.1,456.660,117.56,,,,,
T,42.628991185,-112.130693598,1488.6,0.1,456.719,58.75,,,,,
