type,latitude,longitude,altitude (m),slope (%),distance (km),distance_interval (m),color,width,opacity,name,desc
T,43.032691302,-107.014858928,1740.6,-2.1,398.979,96.55,,,,,
T,43.033072343,-107.015920496,1738.0,-2.7,399.075,96.32,,,,,
T,43.033644995,-107.017280208,1725.5,-9.8,399.203,127.78,,,,,
T,43.033789834,-107.017616993,1718.8,-21.1,399.235,31.82,,,,,
T,43.035364123,-107.021308467,1734.2,4.4,399.583,347.98,,,,,
T,43.035795791,-107.022312703,1739.3,5.4,399.678,94.85,,,,,
T,43.036081949,-107.022985183,1744.5,8.1,399.741,63.36,,,,,
T,43.036369700,-107.023660261,1747.8,5.2,399.805,63.63,,,,,
T,43.036660217,-107.024336429,1752.1,6.7,399.869,63.86,,,,,
T,43.036948638,-107.025014190,1756.0,6.1,399.932,63.85,,,,,
T,43.037383575,-107.026035357,1762.2,6.4,400.029,96.23,,,,,
T,43.037673589,-107.026717560,1761.9,-0.4,400.093,64.25,,,,,
T,43.038398707,-107.028425625,1761.8,-0.1,400.254,160.82,,,,,
T,43.038689643,-107.029108079,1761.5,-0.4,400.318,64.32,,,,,
T,43.040375495,-107.033674037,1763.0,0.4,400.735,416.55,,,,,
T,43.040675819,-107.036384158,1763.4,0.2,400.958,223.35,,,,,
T,43.040676825,-107.036781292,1765.0,5.0,400.990,32.36,,,,,
T,43.040662324,-107.037580255,1768.8,5.8,401.055,65.13,,,,,
T,43.040579259,-107.040402107,1769.3,0.2,401.286,230.13,,,,,
T,43.040557969,-107.041207189,1769.8,0.7,401.351,65.65,,,,,
T,43.040505834,-107.043196298,1769.8,0.0,401.513,162.19,,,,,
T,43.040458308,-107.045156825,1776.1,3.9,401.673,159.85,,,,,
T,43.040413717,-107.047122298,1778.9,1.7,401.833,160.24,,,,,
T,43.040372813,-107.048712010,1782.5,2.8,401.963,129.62,,,,,
T,43.040331407,-107.050305158,1784.4,1.5,402.093,129.90,,,,,
T,43.040321600,-107.050704137,1785.1,2.1,402.126,32.53,,,,,
T,43.040293772,-107.051903084,1787.1,2.0,402.223,97.75,,,,,
T,43.040239625,-107.054304751,1786.7,-0.2,402.419,195.80,,,,,
T,43.040228980,-107.054704986,1788.9,6.8,402.452,32.64,,,,,
T,43.040115405,-107.059478061,1794.8,1.5,402.841,389.15,,,,,
T,43.040106185,-107.061063331,1799.3,3.5,402.970,129.18,,,,,
T,43.040078273,-107.063053111,1802.1,1.7,403.132,162.17,,,,,
T,43.040116578,-107.064648606,1806.9,3.7,403.262,130.08,,,,,
T,43.040217664,-107.066243766,1807.6,0.5,403.393,130.47,,,,,
T,43.040694762,-107.069779337,1811.1,1.2,403.686,292.94,,,,,
T,43.041298678,-107.072447883,1811.6,0.2,403.913,227.57,,,,,
T,43.041715678,-107.073926702,1817.8,4.8,404.042,129.10,,,,,
T,43.042191099,-107.075368557,1820.5,2.1,404.171,128.82,,,,,
T,43.042572308,-107.076441357,1823.7,3.3,404.268,97.14,,,,,
T,43.043197431,-107.078244807,1826.2,1.5,404.431,162.54,,,,,
T,43.044431415,-107.081865119,1831.9,1.8,404.756,325.29,,,,,
T,43.045946192,-107.086190684,1832.0,0.0,405.147,390.57,,,,,
T,43.047346557,-107.090124730,1837.3,1.5,405.503,356.30,,,,,
T,43.048100509,-107.092274856,1839.9,1.3,405.697,194.18,,,,,
T,43.048711885,-107.094082832,1842.9,1.9,405.859,162.21,,,,,
T,43.049079096,-107.095169043,1844.3,1.4,405.957,97.45,,,,,
T,43.050328838,-107.098771250,1849.9,1.7,406.282,324.67,,,,,
T,43.050457081,-107.099128654,1850.1,0.8,406.314,32.42,,,,,
T,43.051331732,-107.101648338,1853.7,1.6,406.541,227.12,,,,,
T,43.052085601,-107.103821011,1852.8,-0.4,406.737,195.83,,,,,
T,43.052458763,-107.104908563,1852.2,-0.6,406.835,97.82,,,,,
T,43.053201986,-107.107091462,1850.1,-1.1,407.031,196.08,,,,,
T,43.053542208,-107.108201310,1848.2,-1.9,407.129,98.00,,,,,
T,43.053966835,-107.109695468,1843.3,-3.8,407.259,130.55,,,,,
T,43.054249724,-107.110828534,1839.8,-3.6,407.357,97.51,,,,,
T,43.054592377,-107.112343311,1836.0,-2.9,407.486,129.15,,,,,
T,43.055306934,-107.115750052,1832.7,-1.1,407.775,288.67,,,,,
T,43.056181669,-107.119893813,1831.5,-0.4,408.126,351.29,,,,,
T,43.057468459,-107.125951164,1830.0,-0.3,408.640,513.76,,,,,
T,43.057788648,-107.127469629,1826.3,-2.9,408.768,128.71,,,,,
T,43.058193577,-107.129362263,1823.8,-1.6,408.929,160.61,,,,,
T,43.058514018,-107.130876370,1824.6,0.6,409.057,128.38,,,,,
T,43.058989355,-107.133137975,1817.2,-3.9,409.249,191.66,,,,,
T,43.059230922,-107.134277411,1824.1,7.1,409.346,96.62,,,,,
T,43.059806507,-107.136975294,1830.6,2.8,409.575,228.89,,,,,
T,43.059887811,-107.137363376,1831.0,1.2,409.607,32.88,,,,,
T,43.060376979,-107.139696982,1830.5,-0.2,409.805,197.71,,,,,
T,43.061288847,-107.143964628,1838.1,2.1,410.167,362.10,,,,,
T,43.061692603,-107.145894812,1839.5,0.9,410.331,163.50,,,,,
T,43.062021425,-107.147439765,1842.5,2.3,410.462,131.05,,,,,
T,43.062353013,-107.148988657,1844.0,1.1,410.593,131.44,,,,,
T,43.062684517,-107.150540985,1847.8,2.9,410.725,131.70,,,,,
T,43.062767247,-107.150930241,1848.4,1.8,410.758,33.01,,,,,
T,43.064435665,-107.158909310,1853.8,0.8,411.434,675.86,,,,,
T,43.065619608,-107.164579164,1851.7,-0.4,411.914,480.20,,,,,
T,43.066776143,-107.171071619,1851.9,0.0,412.458,544.22,,,,,
T,43.067545183,-107.176489011,1850.2,-0.4,412.908,449.45,,,,,
T,43.067823462,-107.178424895,1849.7,-0.3,413.068,160.68,,,,,
T,43.068044493,-107.179973284,1848.3,-1.1,413.197,128.49,,,,,
T,43.069626493,-107.191170836,1845.4,-0.3,414.126,928.82,,,,,
T,43.069900414,-107.193103535,1848.1,1.6,414.286,160.33,,,,,
T,43.070610529,-107.198114237,1842.0,-1.4,414.702,415.67,,,,,
T,43.071374875,-107.203536658,1842.3,0.1,415.151,449.73,,,,,
T,43.071538322,-107.204709286,1840.3,-2.0,415.249,97.22,,,,,
T,43.071932271,-107.207491407,1835.9,-1.9,415.479,230.78,,,,,
T,43.072100831,-107.208679961,1836.1,0.2,415.578,98.60,,,,,
T,43.072328065,-107.211065451,1836.4,0.2,415.774,195.92,,,,,
T,43.072579103,-107.215087255,1839.1,0.8,416.103,328.74,,,,,
T,43.072764259,-107.217910197,1842.8,1.6,416.334,230.83,,,,,
T,43.072916558,-107.220323347,1846.8,2.0,416.531,197.26,,,,,
T,43.073041113,-107.222328968,1847.6,0.5,416.695,163.93,,,,,
T,43.073172793,-107.224340541,1852.1,2.7,416.859,164.48,,,,,
T,43.073324924,-107.226761570,1853.9,0.9,417.057,197.90,,,,,
T,43.073351411,-107.227165746,1854.1,0.4,417.090,33.05,,,,,
T,43.073456017,-107.228781609,1859.0,3.7,417.222,132.11,,,,,
T,43.073658692,-107.232022975,1853.5,-2.1,417.487,264.95,,,,,
T,43.073987598,-107.237244649,1858.3,1.1,417.914,426.84,,,,,
T,43.074417673,-107.244099872,1862.8,0.8,418.474,560.35,,,,,
T,43.074672734,-107.248122348,1867.7,1.5,418.803,328.82,,,,,
T,43.074933328,-107.252142392,1872.8,1.6,419.132,328.68,,,,,
T,43.075042795,-107.253750041,1876.4,2.7,419.263,131.49,,,,,
T,43.075139774,-107.255356684,1878.3,1.5,419.395,131.29,,,,,
T,43.075164417,-107.255755998,1878.0,-1.0,419.427,32.64,,,,,
T,43.075241614,-107.256954443,1879.2,1.2,419.525,97.98,,,,,
T,43.075312693,-107.258161185,1882.1,2.9,419.624,98.60,,,,,
T,43.075421490,-107.259771349,1884.5,1.9,419.756,131.69,,,,,
T,43.075544368,-107.261785604,1885.4,0.5,419.920,164.61,,,,,
T,43.076043343,-107.269713795,1888.1,0.4,420.568,648.05,,,,,
T,43.076361185,-107.274807058,1890.8,0.6,420.985,416.30,,,,,
T,43.076833170,-107.281064652,1893.9,0.6,421.497,512.31,,,,,
T,43.077638000,-107.284846734,1892.4,-0.5,421.818,320.72,,,,,
T,43.078801241,-107.288223719,1892.4,-0.0,422.121,303.86,,,,,
T,43.079274902,-107.289419062,1892.3,-0.1,422.232,110.66,,,,,
T,43.079900276,-107.290952196,1891.7,-0.4,422.375,142.88,,,,,
T,43.081418993,-107.294903509,1887.3,-1.2,422.738,363.32,,,,,
T,43.081555618,-107.295253118,1886.9,-1.3,422.771,32.26,,,,,
T,43.083166368,-107.299430491,1884.0,-0.7,423.155,384.37,,,,,
T,43.084642505,-107.303262278,1882.0,-0.6,423.507,352.49,,,,,
T,43.086774107,-107.308846051,1874.5,-1.5,424.020,512.65,,,,,
T,43.086907966,-107.309195241,1874.0,-1.6,424.052,32.09,,,,,
T,43.087450694,-107.310591331,1873.1,-0.7,424.181,128.68,,,,,
T,43.089323212,-107.315462138,1872.1,-0.2,424.629,447.85,,,,,
T,43.090258716,-107.317912504,1871.3,-0.3,424.854,224.96,,,,,
T,43.091114173,-107.319975458,1869.0,-1.2,425.047,192.99,,,,,
T,43.092593076,-107.322384836,1865.7,-1.3,425.303,255.88,,,,,
T,43.095223066,-107.325453954,1862.5,-0.8,425.687,384.46,,,,,
T,43.096988127,-107.327488661,1858.2,-1.7,425.944,256.69,,,,,
T,43.099623481,-107.330550905,1856.6,-0.4,426.328,384.53,,,,,
T,43.100287244,-107.331324220,1852.1,-4.7,426.425,96.96,,,,,
T,43.100951677,-107.332093678,1846.6,-5.7,426.522,96.81,,,,,
T,43.101612758,-107.332857102,1842.7,-4.0,426.618,96.21,,,,,
T,43.102486571,-107.333875503,1840.5,-1.8,426.746,127.66,,,,,
T,43.103140527,-107.334634233,1838.6,-2.0,426.841,95.36,,,,,
T,43.104233947,-107.335910881,1836.5,-1.3,427.001,159.86,,,,,
T,43.105110023,-107.336936155,1834.8,-1.3,427.129,128.21,,,,,
T,43.106647516,-107.338720662,1830.5,-1.9,427.353,224.22,,,,,
T,43.107088152,-107.339233467,1830.0,-0.6,427.418,64.33,,,,,
T,43.111887127,-107.344874656,1827.9,-0.3,428.121,703.62,,,,,
T,43.113887804,-107.347686533,1830.2,0.7,428.440,319.03,,,,,
T,43.114450481,-107.348580295,1830.5,0.2,428.536,95.91,,,,,
T,43.116726084,-107.352146627,1829.7,-0.2,428.921,384.92,,,,,
T,43.118849052,-107.355885208,1825.7,-1.0,429.306,384.97,,,,,
T,43.120217565,-107.359354561,1822.1,-1.1,429.627,320.68,,,,,
T,43.120481763,-107.360056462,1821.7,-0.5,429.691,64.22,,,,,
T,43.121670988,-107.363211075,1818.5,-1.1,429.980,288.73,,,,,
T,43.122728029,-107.366018845,1817.9,-0.2,430.237,256.90,,,,,
T,43.122862307,-107.366367616,1817.7,-0.8,430.269,32.06,,,,,
T,43.123918008,-107.369150324,1818.7,0.4,430.524,255.02,,,,,
T,43.124048682,-107.369496664,1819.8,3.2,430.556,31.70,,,,,
T,43.124571964,-107.370888228,1823.8,3.2,430.683,127.29,,,,,
T,43.125633616,-107.373698764,1821.7,-0.8,430.940,257.33,,,,,
T,43.125765715,-107.374052145,1822.1,1.3,430.972,32.28,,,,,
T,43.126433752,-107.375815529,1823.0,0.6,431.134,161.55,,,,,
T,43.127096258,-107.377576819,1819.9,-2.0,431.295,161.12,,,,,
T,43.127496913,-107.378627239,1817.9,-2.0,431.392,96.37,,,,,
T,43.128162520,-107.380377464,1815.3,-1.7,431.552,160.47,,,,,
T,43.128556889,-107.381429141,1814.1,-1.2,431.648,96.14,,,,,
T,43.131460715,-107.389119370,1811.5,-0.4,432.352,704.01,,,,,
T,43.131860029,-107.390172640,1810.2,-1.4,432.449,96.50,,,,,
T,43.133050511,-107.393320631,1805.5,-1.6,432.737,288.27,,,,,
T,43.133845450,-107.395420969,1804.0,-0.8,432.929,192.36,,,,,
T,43.136055423,-107.401385112,1802.9,-0.2,433.473,543.83,,,,,
T,43.136542914,-107.404052652,1804.0,0.5,433.697,223.69,,,,,
T,43.136996878,-107.409154717,1803.7,-0.1,434.115,418.16,,,,,
T,43.137559807,-107.415419687,1797.9,-1.1,434.628,513.54,,,,,
T,43.138016453,-107.420518063,1792.6,-1.3,435.046,417.89,,,,,
T,43.138300348,-107.423647111,1791.6,-0.4,435.303,256.52,,,,,
T,43.138337480,-107.424037457,1791.6,0.1,435.335,32.02,,,,,
T,43.138410570,-107.424819823,1791.2,-0.6,435.399,64.17,,,,,
T,43.139011217,-107.431463906,1786.2,-0.9,435.944,544.65,,,,,
T,43.139409274,-107.435763571,1786.0,-0.0,436.296,352.59,,,,,
T,43.139685625,-107.438898990,1783.4,-1.0,436.553,256.93,,,,,
T,43.140085358,-107.443201253,1780.3,-0.9,436.906,352.82,,,,,
T,43.140298175,-107.445548857,1779.9,-0.2,437.099,192.45,,,,,
T,43.140460700,-107.450263929,1779.4,-0.1,437.483,384.02,,,,,
T,43.140428010,-107.453013780,1779.8,0.2,437.706,223.74,,,,,
T,43.140418790,-107.454185318,1780.4,0.7,437.802,95.32,,,,,
T,43.140404373,-107.455364736,1784.5,4.2,437.898,95.96,,,,,
T,43.140399931,-107.455758853,1788.3,11.7,437.930,32.07,,,,,
T,43.140566815,-107.460889667,1781.7,-1.6,438.347,417.83,,,,,
T,43.140650131,-107.462464794,1780.0,-1.3,438.476,128.48,,,,,
T,43.141079368,-107.470297851,1783.7,0.6,439.115,639.04,,,,,
T,43.141373657,-107.475818591,1779.7,-0.9,439.565,450.32,,,,,
T,43.141412465,-107.476607664,1778.9,-1.3,439.630,64.34,,,,,
T,43.141432498,-107.477001278,1778.6,-0.9,439.662,32.10,,,,,
T,43.141563088,-107.479357431,1777.8,-0.4,439.854,192.23,,,,,
T,43.141710358,-107.482099487,1780.5,1.2,440.078,223.67,,,,,
T,43.141751178,-107.482884368,1780.9,0.6,440.142,64.01,,,,,
T,43.141833236,-107.484458657,1780.8,-0.1,440.270,128.40,,,,,
T,43.141853353,-107.484852690,1780.7,-0.1,440.302,32.13,,,,,
T,43.142124591,-107.489967747,1771.6,-2.2,440.719,417.21,,,,,
T,43.142189048,-107.491143895,1773.3,1.8,440.815,95.95,,,,,
T,43.142274292,-107.492714664,1772.9,-0.3,440.943,128.14,,,,,
T,43.142582495,-107.498609237,1767.9,-1.0,441.424,480.76,,,,,
T,43.142588027,-107.500584098,1764.1,-2.4,441.585,160.66,,,,,
T,43.142440589,-107.505700998,1761.3,-0.7,442.001,416.59,,,,,
T,43.142405888,-107.506883601,1761.0,-0.4,442.098,96.28,,,,,
T,43.142337408,-107.509238077,1759.4,-0.8,442.289,191.69,,,,,
T,43.142299019,-107.510414561,1758.1,-1.4,442.385,95.80,,,,,
T,43.142286278,-107.510807505,1757.7,-1.1,442.417,32.00,,,,,
T,43.142251493,-107.511989940,1756.7,-1.1,442.514,96.27,,,,,
T,43.142213691,-107.513176734,1755.2,-1.5,442.610,96.64,,,,,
T,43.142147558,-107.515549986,1750.6,-2.4,442.803,193.21,,,,,
T,43.142125011,-107.516335370,1750.6,0.0,442.867,63.94,,,,,
T,43.141963491,-107.522620540,1752.5,0.4,443.379,511.63,,,,,
T,43.141813623,-107.527749259,1751.8,-0.2,443.797,417.57,,,,,
T,43.141778335,-107.528934460,1750.4,-1.4,443.893,96.50,,,,,
T,43.141743801,-107.530120248,1749.3,-1.1,443.990,96.54,,,,,
T,43.141720165,-107.530911751,1749.0,-0.6,444.054,64.44,,,,,
T,43.141639195,-107.533670822,1744.3,-2.1,444.279,224.64,,,,,
T,43.141627544,-107.534063347,1743.6,-2.2,444.311,31.96,,,,,
T,43.141602315,-107.534847809,1743.1,-0.8,444.375,63.88,,,,,
T,43.141563926,-107.536025634,1742.5,-0.6,444.470,95.92,,,,,
T,43.141541127,-107.536811689,1742.5,0.0,444.534,64.00,,,,,
T,43.141530063,-107.537205052,1742.5,-0.1,444.566,32.03,,,,,
T,43.141508270,-107.537991107,1742.7,0.3,444.630,63.99,,,,,
T,43.141273409,-107.545864144,1742.5,-0.0,445.271,641.03,,,,,
T,43.141068472,-107.552562961,1738.2,-0.8,445.817,545.45,,,,,
T,43.140907371,-107.558079092,1735.1,-0.7,446.266,449.12,,,,,
T,43.140703104,-107.565157022,1731.4,-0.6,446.842,576.27,,,,,
T,43.140393645,-107.575398786,1727.1,-0.5,447.676,833.93,,,,,
T,43.140264144,-107.579736169,1723.3,-1.1,448.029,353.16,,,,,
T,43.140139086,-107.584068021,1721.5,-0.5,448.382,352.69,,,,,
T,43.140127771,-107.584462389,1721.5,-0.1,448.414,32.11,,,,,
T,43.139809761,-107.595084859,1719.9,-0.2,449.279,864.92,,,,,
T,43.139510108,-107.605330730,1715.7,-0.5,450.113,834.23,,,,,
T,43.139343644,-107.610843591,1713.3,-0.5,450.562,448.89,,,,,
T,43.139252616,-107.614000551,1712.1,-0.5,450.819,257.04,,,,,
T,43.138999315,-107.622653777,1708.9,-0.4,451.524,704.56,,,,,
T,43.138877107,-107.626594780,1707.0,-0.6,451.845,320.92,,,,,
T,43.138796222,-107.629353013,1704.5,-1.1,452.069,224.58,,,,,
T,43.138842322,-107.632896211,1699.6,-1.7,452.358,288.31,,,,,
T,43.139159577,-107.636021320,1698.2,-0.6,452.614,256.68,,,,,
T,43.139202744,-107.636410408,1698.1,-0.1,452.646,32.02,,,,,
T,43.140132632,-107.644988028,1693.4,-0.7,453.352,705.45,,,,,
T,43.140785834,-107.648808332,1692.6,-0.2,453.671,319.16,,,,,
T,43.142392561,-107.655140022,1688.8,-0.7,454.216,545.16,,,,,
T,43.144099954,-107.661847975,1693.0,0.7,454.794,577.73,,,,,
T,43.145046439,-107.665580185,1689.0,-1.3,455.115,321.31,,,,,
T,43.145897202,-107.668928169,1685.9,-1.1,455.403,288.29,,,,,
T,43.147788327,-107.676358474,1682.6,-0.5,456.043,639.90,,,,,
T,43.149485244,-107.682639370,1680.0,-0.5,456.588,544.59,,,,,
T,43.151170090,-107.687214129,1678.4,-0.4,457.004,416.54,,,,,
T,43.151300596,-107.687565833,1678.2,-0.4,457.037,32.07,,,,,
T,43.152479511,-107.690727068,1675.8,-0.8,457.325,288.57,,,,,
T,43.152609766,-107.691079443,1675.5,-1.1,457.357,32.11,,,,,
T,43.153390959,-107.693196209,1673.7,-0.9,457.550,192.81,,,,,
T,43.155349977,-107.698473707,1671.6,-0.4,458.031,481.27,,,,,
T,43.155739820,-107.699530330,1670.9,-0.7,458.128,96.24,,,,,
T,43.157043876,-107.703061206,1666.9,-1.3,458.449,321.65,,,,,
T,43.158985628,-107.708335519,1663.6,-0.7,458.929,480.16,,,,,
T,43.159771599,-107.710436443,1661.9,-0.9,459.121,191.89,,,,,
T,43.161390061,-107.715472709,1660.1,-0.4,459.569,447.32,,,,,
T,43.161840336,-107.718956144,1660.8,0.2,459.856,287.68,,,,,
T,43.161866153,-107.723692171,1658.9,-0.5,460.241,385.18,,,,,
T,43.161869589,-107.728024107,1658.7,-0.0,460.594,352.30,,,,,
T,43.162005963,-107.733142935,1653.9,-1.2,461.010,416.57,,,,,
T,43.162131021,-107.734709764,1653.3,-0.5,461.138,128.18,,,,,
T,43.162832921,-107.739742929,1650.1,-0.8,461.555,416.69,,,,,
T,43.163756104,-107.745526359,1649.0,-0.2,462.037,481.39,,,,,
T,43.164096661,-107.748246621,1648.4,-0.3,462.261,224.43,,,,,
T,43.164352560,-107.752553327,1647.2,-0.3,462.612,351.39,,,,,
T,43.164369911,-107.761633778,1648.6,0.2,463.351,738.45,,,,,
T,43.164509134,-107.767149238,1644.6,-0.9,463.800,448.80,,,,,
T,43.164796801,-107.770281807,1641.1,-1.3,464.056,256.75,,,,,
T,43.164835777,-107.770672068,1640.5,-2.0,464.088,32.03,,,,,
T,43.165806234,-107.780421562,1639.5,-0.1,464.889,800.15,,,,,
T,43.166080322,-107.783166468,1640.3,0.4,465.114,225.29,,,,,
T,43.166230526,-107.784732040,1640.2,-0.0,465.242,128.40,,,,,
T,43.166388692,-107.786295181,1638.6,-1.3,465.371,128.32,,,,,
T,43.166692788,-107.789419116,1636.7,-0.7,465.627,256.28,,,,,
T,43.167500133,-107.797612762,1629.8,-1.0,466.299,672.31,,,,,
T,43.167537851,-107.798002521,1629.8,-0.1,466.331,31.97,,,,,
T,43.168499256,-107.807782944,1624.5,-0.7,467.134,802.47,,,,,
T,43.168732189,-107.810129290,1624.1,-0.2,467.326,192.55,,,,,
T,43.169535007,-107.818320924,1620.2,-0.6,467.998,672.06,,,,,
T,43.170146132,-107.823789613,1615.5,-1.0,468.448,449.85,,,,,
T,43.171208538,-107.829112373,1613.6,-0.4,468.897,448.62,,,,,
T,43.173534432,-107.838429445,1614.9,0.2,469.697,800.45,,,,,
T,43.174378574,-107.841791762,1614.3,-0.2,469.986,289.03,,,,,
T,43.175216094,-107.845158605,1610.4,-1.3,470.275,289.14,,,,,
T,43.175309636,-107.845532019,1610.5,0.1,470.307,32.09,,,,,
T,43.176146150,-107.848888384,1600.2,-3.5,470.596,288.29,,,,,
T,43.177546598,-107.854479700,1600.5,0.1,471.076,480.50,,,,,
T,43.178384369,-107.857844867,1598.3,-0.8,471.365,289.00,,,,,
T,43.178851996,-107.859714031,1595.1,-2.0,471.526,160.61,,,,,
T,43.178944867,-107.860088116,1594.4,-2.4,471.558,32.12,,,,,
T,43.179686917,-107.863076935,1592.3,-0.8,471.814,256.60,,,,,
T,43.179779872,-107.863450600,1591.8,-1.4,471.847,32.09,,,,,
T,43.180058319,-107.864569668,1590.2,-1.7,471.943,96.10,,,,,
T,43.182389243,-107.873898139,1585.4,-0.6,472.744,801.40,,,,,
T,43.182575069,-107.874643961,1585.3,-0.1,472.808,64.05,,,,,
T,43.183874013,-107.879880555,1580.8,-1.0,473.258,449.52,,,,,
T,43.184895515,-107.883985089,1579.8,-0.3,473.610,352.46,,,,,
T,43.187042959,-107.892553490,1576.7,-0.4,474.346,736.29,,,,,
T,43.187321238,-107.893673480,1575.8,-0.9,474.443,96.15,,,,,
T,43.189338930,-107.901073610,1574.8,-0.2,475.084,641.97,,,,,
T,43.191253021,-107.905927990,1573.2,-0.4,475.533,448.26,,,,,
T,43.193614790,-107.910397472,1572.2,-0.2,475.981,448.15,,,,,
T,43.196179233,-107.914149463,1573.2,0.2,476.398,417.34,,,,,
T,43.199279113,-107.917694924,1568.8,-1.0,476.847,449.05,,,,,
T,43.199986964,-107.918384168,1567.8,-1.0,476.944,96.55,,,,,
T,43.200465487,-107.918829667,1567.2,-0.9,477.008,64.32,,,,,
T,43.200944932,-107.919270890,1566.8,-0.6,477.072,64.21,,,,,
T,43.202140024,-107.920376295,1566.1,-0.5,477.233,160.31,,,,,
T,43.204605896,-107.923092954,1563.3,-0.8,477.585,351.85,,,,,
T,43.206743617,-107.926290231,1556.8,-1.8,477.937,352.02,,,,,
T,43.208348248,-107.929555820,1557.3,0.2,478.256,319.70,,,,,
T,43.209731765,-107.933465475,1554.8,-0.7,478.609,352.94,,,,,
T,43.210059330,-107.934562080,1554.6,-0.2,478.705,96.26,,,,,
T,43.211676450,-107.940057172,1550.7,-0.8,479.187,481.33,,,,,
T,43.212985788,-107.944444427,1548.0,-0.7,479.572,385.04,,,,,
T,43.214717908,-107.950297762,1544.5,-0.7,480.085,513.08,,,,,
T,43.216014923,-107.954685688,1541.1,-0.9,480.469,384.56,,,,,
T,43.216983369,-107.957977010,1537.4,-1.3,480.758,288.26,,,,,
T,43.217093507,-107.958341790,1537.7,1.0,480.790,32.07,,,,,
T,43.217539005,-107.959799571,1538.9,0.9,480.918,128.37,,,,,
T,43.219591146,-107.966738949,1537.7,-0.2,481.526,608.18,,,,,
T,43.221385377,-107.972971313,1540.0,0.4,482.071,544.19,,,,,
T,43.222033968,-107.976817349,1538.1,-0.6,482.391,320.68,,,,,
T,43.222097922,-107.977603739,1538.2,0.1,482.456,64.29,,,,,
T,43.222154248,-107.978785671,1537.0,-1.2,482.552,96.23,,,,,
T,43.222086271,-107.981941542,1536.7,-0.1,482.808,256.52,,,,,
T,43.221928608,-107.984306747,1533.8,-1.5,483.001,192.96,,,,,
T,43.221594254,-107.989422809,1531.3,-0.6,483.419,417.32,,,,,
T,43.221568773,-107.989817094,1530.3,-3.2,483.451,32.16,,,,,
T,43.221416390,-107.992183221,1525.4,-2.5,483.644,192.99,,,,,
T,43.221287224,-107.994155902,1522.3,-1.9,483.805,160.92,,,,,
T,43.220703928,-108.003190002,1521.1,-0.2,484.541,736.86,,,,,
T,43.220578115,-108.005161509,1521.3,0.2,484.702,160.79,,,,,
T,43.220463870,-108.007533085,1520.3,-0.5,484.895,193.11,,,,,
T,43.220453309,-108.010296347,1516.3,-1.8,485.120,224.51,,,,,
T,43.220471162,-108.011084581,1515.5,-1.2,485.184,64.07,,,,,
T,43.220861508,-108.016166277,1511.5,-1.0,485.599,415.15,,,,,
T,43.222032627,-108.023890536,1512.0,0.1,486.240,640.92,,,,,
T,43.222853551,-108.029304827,1507.9,-0.9,486.689,449.25,,,,,
T,43.223301815,-108.034387445,1504.3,-0.9,487.105,415.93,,,,,
T,43.223357387,-108.037542310,1504.3,-0.0,487.362,256.39,,,,,
T,43.223427711,-108.041880196,1499.8,-1.3,487.714,352.52,,,,,
T,43.223952083,-108.045756156,1498.7,-0.3,488.034,320.24,,,,,
T,43.224999318,-108.049429022,1500.1,0.4,488.355,320.28,,,,,
T,43.226340758,-108.052466204,1499.6,-0.2,488.643,288.26,,,,,
T,43.229935924,-108.059559641,1496.5,-0.4,489.344,701.15,,,,,
T,43.231238220,-108.062113524,1494.4,-0.8,489.597,252.93,,,,,
T,43.232180178,-108.064058963,1492.4,-1.1,489.787,189.54,,,,,
T,43.233447438,-108.067106707,1492.1,-0.1,490.071,284.81,,,,,
T,43.234190829,-108.069212576,1489.7,-1.3,490.261,189.96,,,,,
T,43.235499831,-108.073931923,1484.4,-1.3,490.671,410.01,,,,,
T,43.235583063,-108.074303577,1483.2,-3.9,490.703,31.57,,,,,
T,43.236499121,-108.079607813,1484.0,0.2,491.146,442.71,,,,,
T,43.236916037,-108.085022857,1481.5,-0.6,491.588,442.28,,,,,
T,43.236839594,-108.090077648,1482.4,0.2,491.999,410.67,,,,,
T,43.236436592,-108.094311096,1480.6,-0.5,492.345,346.77,,,,,
T,43.236256381,-108.095630826,1480.3,-0.3,492.454,109.05,,,,,
T,43.236110536,-108.096657107,1480.2,-0.1,492.539,84.92,,,,,
T,43.235711977,-108.099586917,1480.0,-0.1,492.781,242.07,,,,,
T,43.235597312,-108.100926680,1479.4,-0.5,492.891,109.57,,,,,
T,43.235564707,-108.104433333,1476.0,-1.2,493.176,284.86,,,,,
T,43.235581303,-108.108572401,1474.8,-0.4,493.512,336.22,,,,,
T,43.235591780,-108.113192171,1475.3,0.1,493.887,375.26,,,,,
T,43.235595385,-108.117506672,1473.2,-0.6,494.238,350.46,,,,,
T,43.235466219,-108.120069355,1472.0,-0.6,494.446,208.66,,,,,
T,43.235151144,-108.122214200,1471.7,-0.2,494.624,177.71,,,,,
T,43.234492661,-108.124819798,1470.0,-0.8,494.848,223.94,,,,,
T,43.234400293,-108.125139065,1469.1,-3.1,494.876,27.89,,,,,
T,43.234024616,-108.126458209,1464.0,-4.4,494.991,115.00,,,,,
T,43.233624883,-108.127850946,1461.2,-2.3,495.112,121.54,,,,,
T,43.233317099,-108.128916957,1458.4,-3.0,495.206,93.10,,,,,
T,43.232801696,-108.130698027,1453.9,-2.9,495.361,155.60,,,,,
T,43.232695749,-108.131057695,1453.3,-1.8,495.393,31.50,,,,,
